,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,BERGEPAINT,Berger Paints (i) Limited,509480,1.94,602.6,814587,BULLISH FOR NEXT DAY,16/03/2023 11:33:44
1,2,PETRONET,Petronet Lng Limited,532522,0.89,238.8,2126443,BULLISH FOR NEXT DAY,16/03/2023 11:33:44
69,70,GUJAPOLLO,Gujarat Apollo Industries Limited,522217,13.92,218.5,154741,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
151,152,SPYL,Shekhawati Poly-yarn Limited,533301,9.09,0.6,6302,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
41,42,ICICIPRULI,Icici Prudential Life Insurance Company Limited,540133,6.5,409.0,3208313,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
128,129,ADROITINFO,Adroit Infotech Ltd,532172,5.54,21.9,20870,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
7,8,TITAN,Titan Company Limited,500114,3.41,2481.0,1430354,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
44,45,DLF,Dlf Limited,532868,3.18,356.45,2883188,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
145,146,PVP,Pvp Ventures Limited,517556,3.1,6.65,37635,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
32,33,DABUR,Dabur India Limited,500096,2.85,536.7,816190,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
54,55,POKARNA,Pokarna Limited,532486,2.56,290.0,48777,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
8,9,HINDUNILVR,Hindustan Unilever Limited,500696,2.32,2462.0,635683,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
147,148,ANKITMETAL,Ankit Metal & Power Limited,532870,2.27,4.5,29938,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
91,92,PRSMJOHNSN,Prism Johnson Ltd,500338,1.99,104.9,85640,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
48,49,WABAG,Va Tech Wabag Limited,533269,1.97,320.95,142855,MACD Bearish or Bullish crossover,16/03/2023 11:34:07
