,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,BRITANNIA,Britannia Industries Limited,500825,-0.44,4361.15,97956,SELL OPEN=HIGH,30/01/2023 13:23:35
2,3,TITAN,Titan Company Limited,500114,-0.6,2317.3,1022585,SELL OPEN=HIGH,30/01/2023 13:23:35
6,7,BHARTIARTL,Bharti Airtel Limited,532454,-0.63,769.6,3288513,SELL OPEN=HIGH,30/01/2023 13:23:35
5,6,CIPLA,Cipla Limited,500087,-1.49,1031.65,1321736,SELL OPEN=HIGH,30/01/2023 13:23:35
3,4,SRF,Srf Limited,503806,-1.83,2092.2,267310,SELL OPEN=HIGH,30/01/2023 13:23:35
8,9,GLENMARK,Glenmark Pharmaceuticals Limited,532296,-2.01,373.6,879921,SELL OPEN=HIGH,30/01/2023 13:23:35
9,10,PETRONET,Petronet Lng Limited,532522,-2.55,219.8,1284634,SELL OPEN=HIGH,30/01/2023 13:23:35
1,2,HINDUNILVR,Hindustan Unilever Limited,500696,-2.93,2535.65,1526709,SELL OPEN=HIGH,30/01/2023 13:23:35
4,5,PVR,Pvr Limited,532689,-3.01,1687.5,775751,SELL OPEN=HIGH,30/01/2023 13:23:35
7,8,JSWSTEEL,Jsw Steel Limited,500228,-3.47,696.35,1415309,SELL OPEN=HIGH,30/01/2023 13:23:35
10,11,BEL,Bharat Electronics Limited,500049,-6.63,88.05,42907863,SELL OPEN=HIGH,30/01/2023 13:23:35
1,2,HINDPETRO,Hindustan Petroleum Corporation Limited,500104,-1.07,231.8,2541560,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,30/01/2023 13:25:55
2,3,BANKBARODA,Bank Of Baroda,532134,-1.27,155.25,31862719,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,30/01/2023 13:25:55
0,1,DABUR,Dabur India Limited,500096,-1.52,553.5,1189000,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,30/01/2023 13:25:55
131,132,BLUECHIP,Blue Chip India Limited,531936,0.0,0.3,1673,Day Short Trade,30/01/2023 13:29:17
100,101,GFSTEELS,Grand Foundry Ltd,513343,0.0,5.25,310,Day Short Trade,30/01/2023 13:29:17
57,58,MODIRUBBER,Modi Rubber Ltd,500890,0.0,68.0,1122,Day Short Trade,30/01/2023 13:29:17
70,71,KEERTI,Keerti Knowledge & Skills Ltd,538445,0.0,36.15,5370,Day Short Trade,30/01/2023 13:29:17
99,100,UNIVAFOODS,Univa Foods Ltd,526683,0.0,6.1,7000,Day Short Trade,30/01/2023 13:29:17
81,82,WSI,W S Industries (i) Limited,504220,0.0,16.6,500,Day Short Trade,30/01/2023 13:29:17
129,130,ANTGRAPHIC,Antarctica Limited,526715,0.0,0.8,988318,Day Short Trade,30/01/2023 13:29:17
127,128,STAMPEDE,Stampede Capital Limited,531723,0.0,0.95,146507,Day Short Trade,30/01/2023 13:29:17
