,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,PVR,Pvr Limited,532689.0,2.99,1714.0,430006,15 minute Stock Breakouts,27/01/2023 11:28:31
1,2,INOXLEISUR,Inox Leisure Limited,532706.0,1.84,502.5,92946,15 minute Stock Breakouts,27/01/2023 11:28:31
2,1,TATAMOTORS,Tata Motors Limited,500570.0,6.19,445.0,38453419,BULLISH FOR NEXT DAY,27/01/2023 11:29:59
3,2,KOTAKGOLD,Kotak Gold ETF,590097.0,0.25,49.04,38596,Intraday Buying seen in the past 15 minutes,27/01/2023 11:31:12
4,1,KINGFA,Kingfa Science & Technology (india) Limited,524019.0,-0.59,1303.95,3245,Intraday Buying seen in the past 15 minutes,27/01/2023 11:31:12
5,1,BAJAJ-AUTO,Bajaj Auto Limited,532977.0,6.51,3959.5,1367551,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
6,7,TATAMOTORS,Tata Motors Limited,500570.0,6.07,444.5,38696263,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
7,6,ADANIPORTS,Adani Ports And Special Economic Zone Limited,532921.0,-7.66,658.55,15597308,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
8,5,ACC,Acc Limited,500410.0,-8.35,1984.8,1152056,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
9,3,TEAMLEASE,Teamlease Services Limited,539658.0,-8.97,2204.0,42465,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
10,8,AMBUJACEM,Ambuja Cements Limited,500425.0,-10.64,411.25,24889864,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
11,9,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816.0,-11.75,139.35,11718727,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
12,4,ADANITRANS,Adani Transmission Limited,539254.0,-17.03,2089.0,1665410,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
13,2,DIXON,Dixon Technologies,540699.0,-18.17,2752.45,3022098,Volume Shockers (stocks with rising volumes),27/01/2023 11:32:30
14,1,SERVOTECH,Servotech Power Systems Ltd,535002.0,5.0,221.6,161449,Short term breakouts,27/01/2023 11:33:39
15,1,ASHOKLEY,Ashok Leyland Limited,500477.0,1.5,148.55,10799514,Intraday 9:30 am Buy FnO stock scanner,27/01/2023 11:34:41
16,1,BAJAJ-AUTO,Bajaj Auto Limited,532977.0,6.5,3959.0,1375913,Potential breakouts,27/01/2023 11:36:41
17,2,SUPREMEIND,Supreme Industries Limited,509930.0,4.97,2533.75,237014,Potential breakouts,27/01/2023 11:36:41
18,4,ITC,Itc Limited,500875.0,1.96,345.9,10764465,Potential breakouts,27/01/2023 11:36:41
19,3,NDRAUTO,NDR Auto Components Ltd,543214.0,1.58,624.75,19015,Potential breakouts,27/01/2023 11:36:41
20,1,BHARTIARTL,Bharti Airtel Limited,532454.0,0.01,776.6,2896953,PERFECT SELL (SHORT),27/01/2023 11:37:45
21,2,VEDL,Vedanta Limited,500295.0,-1.46,321.5,5060641,PERFECT SELL (SHORT),27/01/2023 11:37:45
22,8,SVPGLOB,SVP Global Ventures Ltd,505590.0,2.57,39.95,328182,SuperTrend positive breakout - 10 mins,27/01/2023 11:38:47
