,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
188,189,INDSWFTLTD,Ind-swift Limited,524652,15.96,10.9,156588,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
169,170,MANAKALUCO,Manaksia Aluminium Company Limited,539045,13.99,22.4,394272,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
96,97,KOPRAN,Kopran Limited,524280,10.13,162.5,870780,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
72,73,SHILPAMED,Shilpa Medicare Limited,530549,9.3,293.1,2092447,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
138,139,SUVEN,Suven Life Sciences Limited,530239,6.53,65.25,1575460,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
142,143,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd,524396,6.27,60.2,425198,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
73,74,SWANENERGY,Swan Energy Limited,503310,1.99,291.85,308062,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
67,68,GRANULES,Granules India Limited,532482,1.86,333.35,2925570,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
148,149,ICICI5GSEC,ICICI Prudential 5 Year G-Sec ETF,543480,1.67,51.24,43,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
14,15,HESTERBIO,Hester Biosciences Limited,524669,1.46,1822.8,1302,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
17,18,AJANTPHARM,Ajanta Pharma Limited,532331,0.94,1238.95,221669,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
124,125,AXISHCETF,Axis Healthcare ETF,535382,0.01,82.68,41678,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
204,205,FCONSUMER,Future Consumer Limited,533400,0.0,1.45,1770747,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
19,20,LIQUIDETF,DSP BlackRock Liquid ETF,541097,0.0,1000.0,11324,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
0,1,NIFTYHEALTHCARE,NIFTYHEALTHCARE,,-0.14,8218.8,0,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
92,93,DYCL,Dynamic Cables Ltd,535405,-0.2,172.45,57008,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
159,160,MGEL,Mangalam Global Enterprise Ltd,535349,-0.3,33.15,28264,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
27,28,HATSUN,Hatsun Agro Product Limited,531531,-0.37,896.9,10094,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
132,133,AXISILVER,Axis Silver ETF,535479,-0.39,69.11,5525,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
40,41,BALAXI,Balaxi Ventures Ltd,532597,-0.42,580.0,1878,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
136,137,SILVERBEES,Nippon India Silver ETF,535432,-0.55,66.55,440656,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
143,144,ROML,Raj Oil Mills Ltd,533093,-0.59,58.65,1093,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
135,136,HDFCSILVER,HDFCSILVER,,-0.61,66.7,16376,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
3,4,IDBIGOLD,IDBI Gold ETF,533719,-0.66,4965.25,61,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
133,134,ICICISILVE,ICICI Prudential Silver ETF,543452,-0.68,68.75,645928,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
134,135,SILVER,Aditya Birla Sun Life Silver ETF,535429,-0.71,68.75,79704,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
128,129,CESC,Cesc Limited,500084,-0.72,75.85,828915,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
98,99,HEXATRADEX,Hexa Tradex Limited,534328,-0.81,159.0,1319,MACD Bearish or Bullish crossover,23/12/2022 11:52:39
