,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
1,2,MSPL,Msp Steel & Power Limited,532650,1.6,9.5,338260,Intraday Buying seen in the past 15 minutes,23/12/2022 12:41:44
0,1,ESABINDIA,Esab India Limited,500133,-3.61,3878.15,4401,Intraday Buying seen in the past 15 minutes,23/12/2022 12:41:44
0,1,TCS,Tata Consultancy Services Limited,532540,-0.21,3252.8,715119,BUY open equals to Low,23/12/2022 12:42:04
1,2,INDUSINDBK,Indusind Bank Limited,532187,-0.97,1168.75,1307388,BUY open equals to Low,23/12/2022 12:42:04
1,2,NECLIFE,Nectar Lifesciences Limited,532649,13.36,27.15,5764646,Santu baba trick on open equal low with 1% higher than previous close,23/12/2022 12:43:34
0,1,IOLCP,Iol Chemicals And Pharmaceuticals Limited,524164,6.65,412.85,3581614,Santu baba trick on open equal low with 1% higher than previous close,23/12/2022 12:43:34
3,4,UNIVCABLES,Universal Cables Limited,504212,5.83,273.1,88479,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
4,5,PANACEABIO,Panacea Biotec Limited,531349,5.54,151.5,517422,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
6,7,FLEXITUFF,Flexituff International Limited,533638,3.9,32.0,29923,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
7,8,RMCL,Radha Madhav Corporation Limited,532692,2.7,1.9,36642,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
2,3,METROPOLIS,Metropolis Healthcare Ltd,542650,1.03,1345.5,395078,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
0,1,PFIZER,Pfizer Limited,500680,0.92,4413.0,7614,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
5,6,KOTAKSILVE,Kotak Silver ETF,78066,-0.35,67.4,6454,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
1,2,ECLERX,Eclerx Services Limited,532927,-1.11,1369.95,25358,Ichimoku Cloud Top Crossover,23/12/2022 12:46:22
0,1,DIVISLAB,Divi's Laboratories Limited,532488,1.24,3539.35,1258063,ABOVE PIVOT OPENING AND PREVIOUS DAY HIGH BREAKOUT (LONG),23/12/2022 12:46:29
1,2,LUPIN,Lupin Limited,500257,0.65,771.25,3099905,ABOVE PIVOT OPENING AND PREVIOUS DAY HIGH BREAKOUT (LONG),23/12/2022 12:46:29
