,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
26,27,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,1.15,353.2,1429916,PERFECT BEARISH,23/12/2022 09:02:41
0,1,SHREECEM,Shree Cements Limited,500387,1.03,23814.45,36764,PERFECT BEARISH,23/12/2022 09:02:41
22,23,INTELLECT,Intellect Design Arena Limited,538835,0.98,431.95,454913,PERFECT BEARISH,23/12/2022 09:02:41
11,12,BALKRISIND,Balkrishna Industries Limited,502355,0.88,2152.65,342093,PERFECT BEARISH,23/12/2022 09:02:41
8,9,ASIANPAINT,Asian Paints Limited,500820,0.62,3088.55,663202,PERFECT BEARISH,23/12/2022 09:02:41
14,15,CONCOR,Container Corporation Of India Limited,531344,0.34,749.75,884868,PERFECT BEARISH,23/12/2022 09:02:41
16,17,BERGEPAINT,Berger Paints (i) Limited,509480,0.32,592.25,497030,PERFECT BEARISH,23/12/2022 09:02:41
17,18,DABUR,Dabur India Limited,500096,0.09,577.75,818353,PERFECT BEARISH,23/12/2022 09:02:41
23,24,LICHSGFIN,Lic Housing Finance Limited,500253,-0.06,411.0,2281147,PERFECT BEARISH,23/12/2022 09:02:41
7,8,PIIND,Pi Industries Limited,523642,-0.11,3520.9,302316,PERFECT BEARISH,23/12/2022 09:02:41
3,4,LTTS,L&t Technology Services Limited,540115,-0.14,3951.45,240965,PERFECT BEARISH,23/12/2022 09:02:41
25,26,WIPRO,Wipro Limited,507685,-0.19,388.75,4546900,PERFECT BEARISH,23/12/2022 09:02:41
6,7,BAJAJ-AUTO,Bajaj Auto Limited,532977,-0.28,3600.85,158182,PERFECT BEARISH,23/12/2022 09:02:41
4,5,PERSISTENT,Persistent Systems Limited,533179,-0.29,3897.4,212817,PERFECT BEARISH,23/12/2022 09:02:41
12,13,MUTHOOTFIN,Muthoot Finance Limited,533398,-0.34,1085.65,503732,PERFECT BEARISH,23/12/2022 09:02:41
20,21,HINDALCO,Hindalco Industries Limited,500440,-0.36,455.5,4435416,PERFECT BEARISH,23/12/2022 09:02:41
9,10,OFSS,Oracle Financial Services Software Limited,532466,-0.56,3007.6,54368,PERFECT BEARISH,23/12/2022 09:02:41
18,19,SYNGENE,Syngene International Limited,539268,-0.62,574.7,306291,PERFECT BEARISH,23/12/2022 09:02:41
24,25,LAURUSLABS,Laurus Labs Limited,540222,-0.72,391.35,1833828,PERFECT BEARISH,23/12/2022 09:02:41
15,16,JSWSTEEL,Jsw Steel Limited,500228,-0.75,737.55,1403642,PERFECT BEARISH,23/12/2022 09:02:41
21,22,ICICIPRULI,Icici Prudential Life Insurance Company Limited,540133,-0.88,450.2,766591,PERFECT BEARISH,23/12/2022 09:02:41
5,6,COFORGE,Coforge (Niit Tech),532541,-0.89,3885.6,259590,PERFECT BEARISH,23/12/2022 09:02:41
10,11,HEROMOTOCO,Hero Motocorp Limited,500182,-1.08,2727.7,483991,PERFECT BEARISH,23/12/2022 09:02:41
28,29,BSOFT,Birlasoft Ltd,532400,-1.13,296.25,1887343,PERFECT BEARISH,23/12/2022 09:02:41
2,3,NAUKRI,Info Edge (india) Limited,532777,-1.23,4095.2,464354,PERFECT BEARISH,23/12/2022 09:02:41
19,20,JINDALSTEL,Jindal Steel & Power Limited,532286,-1.42,539.85,2300268,PERFECT BEARISH,23/12/2022 09:02:41
32,33,MOTHERSON,Motherson Sumi Systems Limited,517334,-1.71,69.0,26903798,PERFECT BEARISH,23/12/2022 09:02:41
13,14,IPCALAB,Ipca Laboratories Limited,524494,-1.89,878.35,528360,PERFECT BEARISH,23/12/2022 09:02:41
1,2,NAVINFLUOR,Navin Fluorine International Limited,532504,-2.12,4158.7,153222,PERFECT BEARISH,23/12/2022 09:02:41
27,28,GRANULES,Granules India Limited,532482,-2.5,327.25,753315,PERFECT BEARISH,23/12/2022 09:02:41
31,32,NATIONALUM,National Aluminium Company Limited,532234,-2.51,75.65,8068682,PERFECT BEARISH,23/12/2022 09:02:41
30,31,MANAPPURAM,Manappuram Finance Limited,531213,-3.06,114.1,6990839,PERFECT BEARISH,23/12/2022 09:02:41
29,30,BANDHANBNK,Bandhan Bank Ltd,541153,-4.69,231.75,17713841,PERFECT BEARISH,23/12/2022 09:02:41
0,1,TECHM,Tech Mahindra Limited,532755,-0.99,1015.85,1925482,Bearish Engulifing-see after 3:15 PM for Next day trade,23/12/2022 09:03:42
0,1,DLF,Dlf Limited,532868,-0.68,377.85,2624616,Intraday Sell,23/12/2022 09:05:39
1,2,DELTACORP,Delta Corp Limited,532848,-0.76,208.05,4074547,Intraday Sell,23/12/2022 09:05:39
2,3,AUBANK,AU Small Finance Bank,540611,0.21,671.5,1375529,My-intraday-sell-setup-ADX,23/12/2022 09:07:54
0,1,ATUL,Atul Limited,500027,0.02,8113.6,22397,My-intraday-sell-setup-ADX,23/12/2022 09:07:54
3,4,DELTACORP,Delta Corp Limited,532848,-0.76,208.05,4074547,My-intraday-sell-setup-ADX,23/12/2022 09:07:54
1,2,ESCORTS,Escorts Limited,500495,-2.97,2085.95,369082,My-intraday-sell-setup-ADX,23/12/2022 09:07:54
7,8,QNIFTY,QNIFTY,,-0.41,1919.57,905,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
143,144,BSLSENETFG,Birla Sun Life Sensex ETF,540008,-0.51,58.73,1617,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
85,86,MAN50ETF,Mirae Asset Nifty 50 ETF,542131,-0.52,189.49,55869,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
36,37,KOTAKBKETF,Kotak Banking ETF,590136,-0.58,430.02,343961,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
37,38,AXISBNKETF,Axis Banking ETF,535367,-0.6,426.45,4147,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
84,85,AXISNIFTY,AXISNIFTY,,-0.61,192.29,14948,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
17,18,RANEHOLDIN,Rane Holdings Limited,505800,-0.67,871.45,24697,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
135,136,MAHASTEEL,Mahamaya Steel Industries Limited,513554,-0.83,66.1,23256,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
116,117,CONSUMBEES,Nippon India ETF Consumption,,-0.84,83.1,30615,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
82,83,ICICINF100,ICICI Prudential Nifty 100 ETF,537008,-0.86,199.34,10884,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
22,23,AMRUTANJAN,Amrutanjan Health Care Limited,590006,-0.88,697.15,15540,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
50,51,SUNDRMBRAK,Sundaram Brake Linings Limited,590072,-0.94,310.65,2953,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
110,111,TI,Tilaknagar Industries Limited,507205,-0.98,96.2,366259,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
25,26,LICNETFSEN,LIC Nomura MF ETF - SENSEX,539487,-1.0,659.02,1199,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
0,1,3MINDIA,3m India Limited,523395,-1.1,22622.5,4890,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
6,7,VOLTAMP,Voltamp Transformers Limited,532757,-1.25,2466.45,12176,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
89,90,DSPQ50ETF,DSP Nifty Midcap 150 Quality 50 ETF,543438,-1.28,162.28,11924,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
11,12,MANYAVAR,Vedant Fashions Ltd,543463,-1.31,1296.8,119776,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
134,135,GATEWAY,Gateway Distriparks Ltd,543489,-1.34,66.15,853839,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
97,98,REPL,Rudrabhishek Enterprises Ltd,535095,-1.5,138.35,21946,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
147,148,INTLCONV,International Conveyors Ltd,509709,-1.52,55.25,197720,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
41,42,CENTENKA,Century Enka Limited,500280,-1.56,409.95,73838,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
152,153,FIBERWEB,Fiberweb (India) Ltd,507910,-1.56,34.7,51550,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
130,131,GOLDENTOBC,Golden Tobacco Limited,500151,-1.66,68.1,4838,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
2,3,FINEORG,Fine Organic Industries Ltd,541557,-1.67,5601.4,40181,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
79,80,TATACOFFEE,Tata Coffee Limited,532301,-1.69,224.35,663069,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
100,101,XELPMOC,Xelpmoc Design and Tech Ltd,542367,-1.7,132.65,20833,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
90,91,RPPL,Rajshree Polypack Ltd,535109,-1.75,160.1,15566,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
141,142,STEELCITY,Steel City Securities Ltd,538404,-1.83,58.85,36104,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
39,40,BECTORFOOD,Mrs Bectors Food Specialities Ltd,543253,-1.87,414.85,284298,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
125,126,WELSPUNIND,Welspun India Limited,514162,-1.89,72.75,1340261,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
23,24,ANURAS,Anupam Rasayan India Ltd,543275,-1.95,670.3,53886,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
137,138,IIFLSEC,IIFL Securities Ltd,542773,-1.96,65.0,714804,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
57,58,CHEMCON,Chemcon Speciality Chemicals Ltd,543233,-1.97,286.85,128692,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
60,61,TVSELECT,Tvs Electronics Limited,532513,-2.0,276.3,123709,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
73,74,WINDLAS,Windlas Biotech Ltd,543329,-2.06,244.8,48396,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
30,31,BSE,BSE (Bombay stock exchange),20,-2.2,549.4,729266,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
63,64,ALPHAGEO,Alphageo (india) Limited,526397,-2.2,267.15,16275,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
42,43,CAMPUS,Campus Activewear Ltd,543523,-2.21,404.95,599414,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
5,6,HAL,Hindustan Aeronautics Ltd,541154,-2.23,2524.5,868589,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
111,112,FILATEX,Filatex India Limited,526227,-2.23,92.25,339077,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
126,127,GEEKAYWIRE,Geekay Wires Ltd,535003,-2.27,71.15,54958,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
173,174,ALANKIT,Alankit Limited,531082,-2.28,10.7,213154,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
80,81,NPBET,Tata Nifty Private Bank ETF,535345,-2.37,217.62,3367,Stocks near support level - bearish (Parimal Wadiwala) EOD,23/12/2022 09:14:21
