,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
8,9,INFY,Infosys Limited,500209,-1.51,1499.0,2842930,SELL OPEN=HIGH,23/12/2022 11:52:35
2,3,BOSCHLTD,Bosch Limited,500530,-1.54,16977.35,11254,SELL OPEN=HIGH,23/12/2022 11:52:35
1,2,SHREECEM,Shree Cements Limited,500387,-1.68,23415.0,7452,SELL OPEN=HIGH,23/12/2022 11:52:35
7,8,MCX,Multi Commodity Exchange Of India Limited,534091,-1.71,1550.75,181006,SELL OPEN=HIGH,23/12/2022 11:52:35
0,1,MRF,Mrf Limited,500290,-1.78,86622.95,3269,SELL OPEN=HIGH,23/12/2022 11:52:35
13,14,HINDPETRO,Hindustan Petroleum Corporation Limited,500104,-2.15,225.15,773533,SELL OPEN=HIGH,23/12/2022 11:52:35
9,10,PEL,Piramal Enterprises Limited,500302,-2.47,807.15,408677,SELL OPEN=HIGH,23/12/2022 11:52:35
3,4,ATUL,Atul Limited,500027,-2.48,7912.6,7354,SELL OPEN=HIGH,23/12/2022 11:52:35
12,13,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,-2.99,342.65,219251,SELL OPEN=HIGH,23/12/2022 11:52:35
5,6,MPHASIS,Mphasis Limited,526299,-3.02,1929.05,139388,SELL OPEN=HIGH,23/12/2022 11:52:35
6,7,ASTRAL,Astral Poly Technik Limited,532830,-3.08,1905.5,160471,SELL OPEN=HIGH,23/12/2022 11:52:35
11,12,TATAMOTORS,Tata Motors Limited,500570,-3.42,380.95,9988584,SELL OPEN=HIGH,23/12/2022 11:52:35
10,11,HINDALCO,Hindalco Industries Limited,500440,-3.63,438.95,2687052,SELL OPEN=HIGH,23/12/2022 11:52:35
4,5,NAUKRI,Info Edge (india) Limited,532777,-4.32,3918.15,200833,SELL OPEN=HIGH,23/12/2022 11:52:35
14,15,IBULHSGFIN,Indiabulls Housing Finance Limited,535789,-5.71,135.4,8461479,SELL OPEN=HIGH,23/12/2022 11:52:35
1,2,RELIANCE,Reliance Industries Limited,500325,-1.77,2532.2,2160893,My Intraday sell setup,23/12/2022 11:53:13
4,5,UBL,United Breweries Limited,532478,-1.95,1685.45,81052,My Intraday sell setup,23/12/2022 11:53:13
2,3,HAL,Hindustan Aeronautics Ltd,541154,-2.16,2470.0,378266,My Intraday sell setup,23/12/2022 11:53:13
0,1,ATUL,Atul Limited,500027,-2.5,7910.75,7473,My Intraday sell setup,23/12/2022 11:53:13
6,7,BERGEPAINT,Berger Paints (i) Limited,509480,-2.75,575.95,361630,My Intraday sell setup,23/12/2022 11:53:13
7,8,TORNTPOWER,Torrent Power Limited,532779,-2.83,484.75,93961,My Intraday sell setup,23/12/2022 11:53:13
3,4,ASTRAL,Astral Poly Technik Limited,532830,-3.26,1902.0,161170,My Intraday sell setup,23/12/2022 11:53:13
9,10,TATAMOTORS,Tata Motors Limited,500570,-3.38,381.1,10014972,My Intraday sell setup,23/12/2022 11:53:13
11,12,FSL,Firstsource Solutions Limited,532809,-3.5,99.2,1152052,My Intraday sell setup,23/12/2022 11:53:13
5,6,HAVELLS,Havells India Limited,517354,-3.64,1096.85,378799,My Intraday sell setup,23/12/2022 11:53:13
8,9,BALRAMCHIN,Balrampur Chini Mills Limited,500038,-4.13,384.2,1932418,My Intraday sell setup,23/12/2022 11:53:13
10,11,CANBK,Canara Bank,532483,-4.92,296.5,6623978,My Intraday sell setup,23/12/2022 11:53:13
12,13,IDFCFIRSTB,IDFC First Bank Ltd,539437,-5.09,54.05,25464242,My Intraday sell setup,23/12/2022 11:53:13
729,730,VISESHINFO,Visesh Infotecnics Limited,532411,0.0,0.55,5436016,Day Short Trade,23/12/2022 11:56:07
