,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
173,174,MANAKALUCO,Manaksia Aluminium Company Limited,539045,13.49,22.3,401626,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
73,74,SHILPAMED,Shilpa Medicare Limited,530549,8.95,292.15,2263697,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
140,141,SUVEN,Suven Life Sciences Limited,530239,5.96,64.9,1679734,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
144,145,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd,524396,5.56,59.8,438998,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
200,201,INFOMEDIA,Infomedia Press Limited,509069,3.06,5.05,29085,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
68,69,GRANULES,Granules India Limited,532482,2.48,335.35,3011972,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
99,100,KILITCH,Kilitch Drugs (india) Limited,524500,2.37,159.9,14078,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
150,151,ICICI5GSEC,ICICI Prudential 5 Year G-Sec ETF,543480,1.67,51.24,43,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
16,17,METROPOLIS,Metropolis Healthcare Ltd,542650,1.22,1348.0,351513,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
18,19,AJANTPHARM,Ajanta Pharma Limited,532331,1.11,1241.0,232796,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
126,127,AXISHCETF,Axis Healthcare ETF,535382,0.71,83.26,42727,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
1,2,NIFTYHEALTHCARE,NIFTYHEALTHCARE,,0.15,8242.9,0,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
20,21,LIQUIDBEES,Nippon India ETF Liquid BeES,590096,0.0,999.99,838813,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
76,77,SWANENERGY,Swan Energy Limited,503310,-0.1,285.85,349451,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
27,28,HATSUN,Hatsun Agro Product Limited,531531,-0.24,898.0,11252,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
94,95,DYCL,Dynamic Cables Ltd,535405,-0.43,172.05,58121,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
135,136,ICICISILVE,ICICI Prudential Silver ETF,543452,-0.56,68.83,646610,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
162,163,MGEL,Mangalam Global Enterprise Ltd,535349,-0.6,33.05,28964,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
137,138,HDFCSILVER,HDFCSILVER,,-0.61,66.7,16380,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
4,5,IDBIGOLD,IDBI Gold ETF,533719,-0.66,4965.25,61,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
139,140,SILVERBEES,Nippon India Silver ETF,535432,-0.7,66.45,468199,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
136,137,SILVER,Aditya Birla Sun Life Silver ETF,535429,-0.71,68.75,85379,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
32,33,VENUSPIPES,Venus Pipes & Tubes Ltd,543528,-0.72,730.2,111504,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
130,131,CESC,Cesc Limited,500084,-0.79,75.8,933637,MACD Bearish or Bullish crossover,23/12/2022 12:09:07
