,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,14,KAYNES,Kaynes Technology India Ltd,535493.0,7.1,888.05,413977,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
1,46,DCXINDIA,DCX Systems Ltd,543650.0,7.07,189.4,352722,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
2,52,DONEAR,Donear Industries Limited,512519.0,5.21,95.85,289839,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
3,20,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,504973.0,4.89,629.95,591212,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
4,49,DBOL,Dhampur Bio Organics Ltd,543593.0,4.39,161.6,143902,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
5,38,GSS,Gss Infotech Limited,532951.0,4.17,228.65,99681,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
6,28,PONNIERODE,Ponni Sugars (erode) Limited,532460.0,3.85,462.05,73788,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
7,53,IDFC,Idfc Limited,532659.0,3.39,91.55,26414939,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
8,61,SEYAIND,Seya Industries Ltd,524324.0,3.37,29.15,8146,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
9,60,XCHANGING,Xchanging Solutions Limited,532616.0,3.33,63.55,106567,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
10,7,HDFCAMC,HDFC Asset Management Company Ltd,541729.0,3.0,1911.85,187475,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
11,23,GNFC,Gujarat Narmada Valley Fertilizers And Chemicals Limited,500670.0,2.52,531.35,718478,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
12,13,AMIORG,Ami Organics Ltd,543349.0,2.49,893.5,75615,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
13,54,DWARKESH,Dwarikesh Sugar Industries Limited,532610.0,2.3,91.05,605428,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
14,37,UTTAMSUGAR,Uttam Sugar Mills Limited,532729.0,2.23,261.65,93361,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
15,25,MARICO,Marico Limited,531642.0,2.19,504.7,2365306,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
16,31,JKPAPER,Jk Paper Limited,532162.0,2.13,409.25,575625,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
17,40,JSWENERGY,Jsw Energy Limited,533148.0,1.93,224.9,438693,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
18,11,REVATHI,Revathi Equipment Limited,505368.0,1.91,1077.3,606,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
19,32,LATENTVIEW,Latent View Analytics Ltd,543398.0,1.83,364.7,224580,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
20,4,HEROMOTOCO,Hero Motocorp Limited,500182.0,1.54,2695.0,252416,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
21,22,NAZARA,Nazara Technologies Ltd,543280.0,1.43,554.3,121910,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
22,10,LUXIND,Lux Industries Limited,539542.0,1.37,1458.85,12593,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
23,16,RIIL,Reliance Industrial Infrastructure Limited,523445.0,0.76,836.7,115298,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
24,50,QUICKHEAL,Quick Heal Technologies Limited,539678.0,0.44,158.6,32351,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
25,29,TORNTPOWER,Torrent Power Limited,532779.0,0.38,444.95,155197,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
26,44,MINDACORP,Minda Corporation Limited,538962.0,0.36,209.3,171481,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
27,19,DHANUKA,Dhanuka Agritech Limited,507717.0,0.35,678.5,7623,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
28,41,COALINDIA,Coal India Limited,533278.0,0.32,219.6,5742881,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
29,57,ONMOBILE,Onmobile Global Limited,532944.0,0.29,85.45,207640,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
30,35,MAHSEAMLES,Maharashtra Seamless Limited,500265.0,0.27,321.55,173465,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
31,21,INDIAGLYCO,India Glycols Limited,500201.0,0.2,624.3,28865,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
32,55,MAWANASUG,Mawana Sugars Limited,523371.0,0.0,86.15,101828,Intraday Buying seen in the past 15 minutes,07/02/2023 09:04:31
