,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
1,2,IBREALEST,Indiabulls Real Estate Limited,532832,1.6,60.35,4677851,15 minute Stock Breakouts,03/03/2023 13:24:22
0,1,COALINDIA,Coal India Limited,533278,1.14,225.4,3710188,15 minute Stock Breakouts,03/03/2023 13:24:22
0,1,PFC,Power Finance Corporation Limited,532810,3.03,154.9,5763582,BULLISH FOR NEXT DAY,03/03/2023 13:25:21
1,2,UNIONBANK,Union Bank Of India,532477,7.55,71.9,30056968,Volume Shockers (stocks with rising volumes),03/03/2023 13:27:15
0,1,ANGELONE,Angel One Ltd,,6.99,1134.8,1515635,Volume Shockers (stocks with rising volumes),03/03/2023 13:27:15
6,7,IMAGICAA,Imagicaaworld Entertainment Ltd,539056,15.53,47.6,6421280,Short term breakouts,03/03/2023 13:28:13
5,6,ISMTLTD,Ismt Limited,532479,11.33,75.65,4620972,Short term breakouts,03/03/2023 13:28:13
3,4,SUPERHOUSE,Superhouse Limited,523283,9.76,275.0,528244,Short term breakouts,03/03/2023 13:28:13
0,1,FINCABLES,Finolex Cables Limited,500144,7.51,760.6,1580356,Short term breakouts,03/03/2023 13:28:13
2,3,KIRLFER,Kirloskar Ferrous Industries Ltd,500245,4.92,442.6,318832,Short term breakouts,03/03/2023 13:28:13
7,8,SOMATEX,Soma Textiles & Industries Limited,521034,4.9,26.75,40253,Short term breakouts,03/03/2023 13:28:13
1,2,TEGA,Tega Industries Ltd,543413,2.5,683.05,273846,Short term breakouts,03/03/2023 13:28:13
4,5,RAJRILTD,Raj Rayon Industries Ltd,530699,1.99,84.65,2500,Short term breakouts,03/03/2023 13:28:13
3,4,SUPERHOUSE,Superhouse Limited,523283,9.76,275.0,529522,Potential breakouts,03/03/2023 13:31:17
0,1,IWEL,Inox Wind Energy Ltd,543297,4.23,1176.7,5766,Potential breakouts,03/03/2023 13:31:17
7,8,GAIL,Gail (india) Limited,532155,2.52,105.65,20626223,Potential breakouts,03/03/2023 13:31:17
2,3,SUPRAJIT,Suprajit Engineering Limited,532509,2.41,380.85,357323,Potential breakouts,03/03/2023 13:31:17
6,7,ABCAPITAL,Aditya Birla Capital Ltd,540691,1.77,155.0,2949856,Potential breakouts,03/03/2023 13:31:17
4,5,PETRONET,Petronet Lng Limited,532522,0.56,223.15,1993792,Potential breakouts,03/03/2023 13:31:17
1,2,LIQUIDETF,DSP BlackRock Liquid ETF,541097,0.0,1000.01,101707,Potential breakouts,03/03/2023 13:31:17
5,6,TEMBO,Tembo Global Industries Ltd,535101,-0.03,173.2,393951,Potential breakouts,03/03/2023 13:31:17
0,1,RAMCOCEM,The Ramco Cements Limited,500260,0.23,727.15,179437,PERFECT SELL (SHORT),03/03/2023 13:32:18
11,12,MODIRUBBER,Modi Rubber Ltd,500890,3.99,67.7,10,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
7,8,SOFTTECH,Softtech Engineers Ltd,535078,3.26,171.0,140,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
9,10,EIFFL,Euro India Fresh Foods Ltd,538412,2.07,152.7,7268,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
8,9,TRF,Trf Limited,505854,1.94,160.25,50230,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
13,14,RKEC,RKEC Projects Ltd,535017,1.3,58.55,11110,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
6,7,HDFCNIF100,HDFCNIF100,,1.23,174.99,1389,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
4,5,M&MFIN,Mahindra & Mahindra Financial Services Limited,532720,0.85,254.7,2395383,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
3,4,HDFCNEXT50,HDFCNEXT50,,0.79,383.0,1435,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
5,6,LICNFNHGP,LIC Nomura MF ETF - Nifty 100,539784,0.74,185.0,72,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
12,13,GILLANDERS,Gillanders Arbuthnot & Company Limited,532716,0.62,64.75,11304,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
10,11,NMDC,Nmdc Limited,526371,0.53,114.5,3113995,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
1,2,GROBTEA,The Grob Tea Company Limited,,0.27,809.95,50,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
2,3,UFLEX,Uflex Limited,500148,-0.14,398.65,353437,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
14,15,SUPREMEINF,Supreme Infrastructure India Limited,532904,-0.24,21.15,1849,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
0,1,MANYAVAR,Vedant Fashions Ltd,543463,-0.72,1194.85,28777,SuperTrend positive breakout - 10 mins,03/03/2023 13:33:20
185,186,NAGREEKEXP,Nagreeka Exports Limited,521109,12.95,36.2,78312,MACD Bearish or Bullish crossover,03/03/2023 13:34:36
169,170,INSPIRISYS,Inspirisys Solutions Ltd,532774,10.0,48.95,138740,MACD Bearish or Bullish crossover,03/03/2023 13:34:36
