,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
12,13,AMBUJACEM,Ambuja Cements Limited,500425,1.21,625.05,1884107,SELL OPEN=HIGH,18/04/2024 09:49:32
5,6,MPHASIS,Mphasis Limited,526299,1.17,2335.0,60308,SELL OPEN=HIGH,18/04/2024 09:49:32
9,10,BATAINDIA,Bata India Limited,500043,0.84,1350.3,77297,SELL OPEN=HIGH,18/04/2024 09:49:32
13,14,ABCAPITAL,Aditya Birla Capital Ltd,540691,0.66,204.85,1109230,SELL OPEN=HIGH,18/04/2024 09:49:32
2,3,LTIM,LTI Mindtree Ltd,540005,0.62,4691.95,83315,SELL OPEN=HIGH,18/04/2024 09:49:32
4,5,SHRIRAMFIN,Shriram Finance Ltd,511218,0.39,2410.15,116808,SELL OPEN=HIGH,18/04/2024 09:49:32
3,4,PERSISTENT,Persistent Systems Limited,533179,0.38,3872.75,65522,SELL OPEN=HIGH,18/04/2024 09:49:32
1,2,DRREDDY,Dr. Reddy's Laboratories Limited,500124,0.16,6060.05,86593,SELL OPEN=HIGH,18/04/2024 09:49:32
15,16,ZEEL,Zee Entertainment Enterprises Limited,505537,-0.34,147.2,3562093,SELL OPEN=HIGH,18/04/2024 09:49:32
6,7,UBL,United Breweries Limited,532478,-0.38,1846.55,38352,SELL OPEN=HIGH,18/04/2024 09:49:32
10,11,IPCALAB,Ipca Laboratories Limited,524494,-0.47,1335.25,28417,SELL OPEN=HIGH,18/04/2024 09:49:32
8,9,SUNPHARMA,Sun Pharmaceuticals Industries Limited,524715,-0.57,1528.85,265643,SELL OPEN=HIGH,18/04/2024 09:49:32
0,1,PAGEIND,Page Industries Limited,532827,-0.66,35440.0,2946,SELL OPEN=HIGH,18/04/2024 09:49:32
11,12,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,-0.83,937.0,125476,SELL OPEN=HIGH,18/04/2024 09:49:32
14,15,ASHOKLEY,Ashok Leyland Limited,500477,-1.5,173.55,4469973,SELL OPEN=HIGH,18/04/2024 09:49:32
7,8,METROPOLIS,Metropolis Healthcare Ltd,542650,-1.58,1718.85,84952,SELL OPEN=HIGH,18/04/2024 09:49:32
0,1,NESTLEIND,Nestle India Limited,500790,-1.42,2510.0,224212,My Intraday sell setup,18/04/2024 09:49:44
1,2,HCLTECH,Hcl Technologies Limited,532281,-1.44,1456.1,800800,My Intraday sell setup,18/04/2024 09:49:44
0,1,MARUTI,Maruti Suzuki India Limited,532500,-0.48,12442.6,100691,Intraday Future Sell with SuperTrend -80 % Accuracy,18/04/2024 09:50:08
1,2,INDIACEM,The India Cements Limited,530005,-0.86,225.0,784035,Intraday Future Sell with SuperTrend -80 % Accuracy,18/04/2024 09:50:08
57,58,FEL,Future Enterprises Limited,523574,0.0,0.7,41763,Day Short Trade,18/04/2024 09:50:41
56,57,RADAAN,Radaan Mediaworks India Limited,590070,0.0,1.6,366,Day Short Trade,18/04/2024 09:50:41
54,55,LAKPRE,Lakshmi Precision Screws Limited,506079,0.0,4.25,50,Day Short Trade,18/04/2024 09:50:41
43,44,HEALTHADD,DSP Nifty Healthcare ETF,544109,0.0,118.81,1,Day Short Trade,18/04/2024 09:50:41
39,40,HPIL,Hindprakash Industries Ltd,535353,0.0,156.7,37,Day Short Trade,18/04/2024 09:50:41
27,28,LIQUIDSBI,SBI Nifty 1D Rate ETF,544010,0.0,999.99,672,Day Short Trade,18/04/2024 09:50:41
26,27,HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,543973,0.0,999.99,10,Day Short Trade,18/04/2024 09:50:41
25,26,LIQUID1,Kotak Nifty 1D Rate Liquid ETF,78459,0.0,999.99,860,Day Short Trade,18/04/2024 09:50:41
49,50,GSEC10YEAR,Mirae Asset Nifty 8-13 Yr G-Sec ETF,543875,-0.23,25.58,78,Day Short Trade,18/04/2024 09:50:41
23,24,CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,-0.41,1125.35,143089,Day Short Trade,18/04/2024 09:50:41
7,8,ASIANPAINT,Asian Paints Limited,500820,-0.41,2818.4,216159,Day Short Trade,18/04/2024 09:50:41
51,52,LOWVOL1,Kotak Nifty 100 Low Vol 30 ETF,535440,-0.44,18.2,896,Day Short Trade,18/04/2024 09:50:41
2,3,BAJFINANCE,Bajaj Finance Limited,500034,-0.45,6922.7,177479,Day Short Trade,18/04/2024 09:50:41
1,2,OFSS,Oracle Financial Services Software Limited,532466,-0.47,7821.45,46070,Day Short Trade,18/04/2024 09:50:41
0,1,SHREECEM,Shree Cements Limited,500387,-0.48,24761.9,2608,Day Short Trade,18/04/2024 09:50:41
18,19,CIPLA,Cipla Limited,500087,-0.49,1368.4,193075,Day Short Trade,18/04/2024 09:50:41
28,29,GENSOL,Gensol Engineering Ltd,542851,-0.5,915.5,43788,Day Short Trade,18/04/2024 09:50:41
