,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
5,6,VEDL,Vedanta Limited,500295,2.23,378.8,27643483,PERFECT BEARISH,16/04/2024 15:21:34
3,4,JINDALSTEL,Jindal Steel & Power Limited,532286,1.01,902.8,1442071,PERFECT BEARISH,16/04/2024 15:21:34
1,2,MGL,Mahanagar Gas Limited,539957,0.73,1464.45,392565,PERFECT BEARISH,16/04/2024 15:21:34
6,7,NMDC,Nmdc Limited,526371,-0.02,240.85,12411032,PERFECT BEARISH,16/04/2024 15:21:34
7,8,BEL,Bharat Electronics Limited,500049,-0.3,233.75,30793917,PERFECT BEARISH,16/04/2024 15:21:34
4,5,HINDALCO,Hindalco Industries Limited,500440,-0.58,609.15,10121207,PERFECT BEARISH,16/04/2024 15:21:34
2,3,BHARTIARTL,Bharti Airtel Limited,532454,-0.74,1215.5,4852433,PERFECT BEARISH,16/04/2024 15:21:34
0,1,POLYCAB,Polycab India Ltd,542652,-0.93,5264.55,326172,PERFECT BEARISH,16/04/2024 15:21:34
0,1,LTIM,LTI Mindtree Ltd,540005,-3.1,4666.0,1271212,Chanakya Bearish Scanner - Working,16/04/2024 15:22:42
1,2,INDHOTEL,The Indian Hotels Company Limited,500850,-2.41,583.15,4711999,My-intraday-sell-setup-ADX,16/04/2024 15:22:55
0,1,LTTS,L&t Technology Services Limited,540115,-2.66,5317.5,86170,My-intraday-sell-setup-ADX,16/04/2024 15:22:55
2,3,GUJGASLTD,Gujarat Gas Limited,539336,-3.43,553.3,4593445,My-intraday-sell-setup-ADX,16/04/2024 15:22:55
36,37,CONCOR,Container Corporation Of India Limited,531344,1.98,947.3,2520588,Highly Bearish I-day,16/04/2024 15:23:45
44,45,GRANULES,Granules India Limited,532482,1.62,416.1,809708,Highly Bearish I-day,16/04/2024 15:23:45
7,8,ATUL,Atul Limited,500027,1.53,5995.0,60252,Highly Bearish I-day,16/04/2024 15:23:45
35,36,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,1.37,947.95,2112590,Highly Bearish I-day,16/04/2024 15:23:45
14,15,TITAN,Titan Company Limited,500114,1.33,3648.35,1062940,Highly Bearish I-day,16/04/2024 15:23:45
31,32,VOLTAS,Voltas Limited,500575,1.15,1298.7,1088451,Highly Bearish I-day,16/04/2024 15:23:45
24,25,HDFCBANK,Hdfc Bank Limited,500180,1.07,1510.65,9519367,Highly Bearish I-day,16/04/2024 15:23:45
20,21,HINDUNILVR,Hindustan Unilever Limited,500696,1.06,2217.3,2567926,Highly Bearish I-day,16/04/2024 15:23:45
38,39,SBICARD,SBI Cards & Payment Services Ltd,543066,0.75,726.8,956155,Highly Bearish I-day,16/04/2024 15:23:45
0,1,MRF,Mrf Limited,500290,0.67,130306.0,6458,Highly Bearish I-day,16/04/2024 15:23:45
39,40,BSOFT,Birlasoft Ltd,532400,0.22,708.8,1375024,Highly Bearish I-day,16/04/2024 15:23:45
