,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,TCS,Tata Consultancy Services Limited,532540,2.35,3933.6,1684264,BUY open equals to Low,06/05/2024 14:35:56
0,1,ABB,Abb India Limited,500002,3.54,6935.5,624502,Day low = High,06/05/2024 14:36:18
0,1,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816,0.67,353.3,6534019,JAVEED HUSSAIN INTRADAY BUY,06/05/2024 14:36:40
0,1,MHLXMIRU,Mahalaxmi Rubtech Ltd,514450,19.99,242.2,112636,Santu baba trick on open equal low with 1% higher than previous close,06/05/2024 14:36:49
1,2,GOKULAGRO,Gokul Agro Resources Limited,539725,10.62,147.45,5576270,Santu baba trick on open equal low with 1% higher than previous close,06/05/2024 14:36:49
11,12,SETUINFRA,Setubandhan Infrastructure Ltd,533605,7.14,0.75,201760,IntraDay Long:,06/05/2024 14:37:10
8,9,ABMINTLLTD,A B M International Ltd,,2.31,66.4,460,IntraDay Long:,06/05/2024 14:37:10
3,4,CHOICEIN,Choice International Ltd,531358,2.03,342.6,901135,IntraDay Long:,06/05/2024 14:37:10
5,6,MOREALTY,Motilal Oswal Nifty Realty ETF,92926,1.76,98.2,82595,IntraDay Long:,06/05/2024 14:37:10
10,11,HDFCNIFIT,HDFCNIFIT,,1.19,33.96,57164,IntraDay Long:,06/05/2024 14:37:10
6,7,IRISDOREME,Iris Clothings Ltd,535123,1.09,78.9,50420,IntraDay Long:,06/05/2024 14:37:10
2,3,FAZE3Q,Faze Three Ltd,530079,0.57,427.2,21347,IntraDay Long:,06/05/2024 14:37:10
7,8,BBNPPGOLD,BBNPPGOLD,,0.49,71.15,2,IntraDay Long:,06/05/2024 14:37:10
4,5,JAYAGROGN,Jayant Agro Organics Limited,524330,0.24,248.7,37339,IntraDay Long:,06/05/2024 14:37:10
1,2,EBBETF0425,Bharat Bond ETF - April 2025,543215,0.06,1205.5,16596,IntraDay Long:,06/05/2024 14:37:10
0,1,NDGL,Naga Dhunseri Group Limited,,-0.21,2474.8,205,IntraDay Long:,06/05/2024 14:37:10
9,10,IL&FSENGG,Il&fs Engineering And Construction Company Limited,532907,-0.44,34.25,40875,IntraDay Long:,06/05/2024 14:37:10
0,1,BRITANNIA,Britannia Industries Limited,500825,6.06,5031.9,2522270,Copy - RSI BREAKOUT,06/05/2024 14:37:22
6,7,ASHAPURMIN,Ashapura Minechem Limited,527001,3.1,327.5,232857,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
18,19,NIRAJ,Niraj Cement Structurals Ltd,532986,2.57,43.95,19626,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
16,17,SILVERADD,DSP Silver ETF,543572,1.5,79.99,14558,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
8,9,TIRUMALCHM,Thirumalai Chemicals Limited,500412,1.43,270.0,475718,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
14,15,SECMARK,Secmark Consultancy Ltd,543234,1.4,112.0,1802,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
20,21,RKDL,Ravi Kumar Distilleries Limited,533294,1.24,24.5,21391,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
19,20,BALKRISHNA,Balkrishna Paper Mills Limited,539251,1.03,29.35,39719,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
7,8,BALUFORGE,Balu Forge Industries Ltd,531112,0.9,285.15,597467,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
17,18,BSLGOLDETF,Aditya Birla Sun Life Gold ETF,533408,0.78,64.44,16639,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
1,2,KDDL,Kddl Limited,532054,0.43,2565.6,13277,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
4,5,KALYANIFRG,Kalyani Forge Limited,513509,0.33,439.55,1971,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
10,11,GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,543700,0.29,228.5,78,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
11,12,MIDCAP,Kotak Nifty Midcap 50 ETF,535430,0.29,143.91,22289,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
9,10,JAYAGROGN,Jayant Agro Organics Limited,524330,0.24,248.7,37339,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
13,14,SDL24BEES,Nippon India ETF Nifty CPSE Bond Plus SDL-2024 Mat,535370,0.1,121.02,3621,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
12,13,NV20,Nifty50 Value 20,532223,0.05,141.12,23006,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
21,22,SEYAIND,Seya Industries Ltd,524324,0.0,23.3,10606,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
22,23,SHRENIK,Shrenik Ltd,538441,0.0,1.0,1062362,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
5,6,VGUARD,V-guard Industries Limited,532953,-0.12,346.7,1698463,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
0,1,BSE,BSE (Bombay stock exchange),20,-0.3,2842.3,606078,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
3,4,SOMANYCERA,Somany Ceramics Limited,531548,-0.31,633.95,12911,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
2,3,UNOMINDA,Uno Minda Ltd,532539,-0.54,731.15,123839,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
15,16,HPAL,HP Adhesives Ltd,543433,-0.58,103.1,123958,Ichimoku Cloud Top Crossover,06/05/2024 14:37:31
1,2,GODREJPROP,Godrej Properties Limited,533150,9.95,2825.4,4857312,Intraday Jackpot Buy Stock Slection By Rk Meena,06/05/2024 14:40:04
0,1,TCS,Tata Consultancy Services Limited,532540,2.25,3930.05,1704940,Intraday Jackpot Buy Stock Slection By Rk Meena,06/05/2024 14:40:04
100,101,CARTRADE,Cartrade Tech Ltd,543333,7.73,807.9,2821064,Price Near VWAP,06/05/2024 14:40:16
13,14,BRITANNIA,Britannia Industries Limited,500825,6.18,5037.6,2530460,Price Near VWAP,06/05/2024 14:40:16
141,142,DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,522261,5.0,528.5,1106,Price Near VWAP,06/05/2024 14:40:16
184,185,TARACHAND,Tara Chand Logistic Solutions Ltd,535058,4.99,370.4,59293,Price Near VWAP,06/05/2024 14:40:16
268,269,SPMLINFRA,Spml Infra Limited,500402,4.97,130.85,364708,Price Near VWAP,06/05/2024 14:40:16
46,47,NETWEB,Netweb Technologies India Ltd,543945,4.93,1944.0,706962,Price Near VWAP,06/05/2024 14:40:16
378,379,KAVVERITEL,Kavveri Telecom Products Limited,590041,4.91,18.15,28967,Price Near VWAP,06/05/2024 14:40:16
368,369,DGCONTENT,Digicontent Ltd,542685,4.84,26.0,24278,Price Near VWAP,06/05/2024 14:40:16
389,390,SABEVENTS,Sab Events & Governance Now Media Limited,540081,4.83,10.85,2984,Price Near VWAP,06/05/2024 14:40:16
409,410,SUPREMEENG,Supreme Engineering Ltd,535105,4.55,1.15,1122647,Price Near VWAP,06/05/2024 14:40:16
403,404,ALPSINDUS,Alps Industries Limited,530715,4.35,3.6,104358,Price Near VWAP,06/05/2024 14:40:16
400,401,KEEPLEARN,DSJ Keep Learning Ltd,526677,4.3,4.85,7360,Price Near VWAP,06/05/2024 14:40:16
393,394,ACCURACY,Accuracy Shipping Ltd,535090,4.23,9.85,537003,Price Near VWAP,06/05/2024 14:40:16
257,258,PALASHSECU,Palash Securities,540648,4.05,140.05,35819,Price Near VWAP,06/05/2024 14:40:16
43,44,KIMS,Krishna Institute of Medical Sciences Ltd,543307,3.82,2068.1,108913,Price Near VWAP,06/05/2024 14:40:16
175,176,RANEENGINE,Rane Engine Valve Limited,532988,3.78,401.3,88256,Price Near VWAP,06/05/2024 14:40:16
9,10,ABB,Abb India Limited,500002,3.46,6930.4,625318,Price Near VWAP,06/05/2024 14:40:16
