,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,ADANIENT,Adani Enterprises Limited,512599,-0.48,3132.5,370598,BUY open equals to Low,16/04/2024 11:40:05
1,2,WIPRO,Wipro Limited,507685,-0.62,456.5,3487568,BUY open equals to Low,16/04/2024 11:40:05
6,7,EXIDEIND,Exide Industries Limited,500086,7.86,441.2,38859367,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
5,6,CONCOR,Container Corporation Of India Limited,531344,2.86,955.45,1199228,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
10,11,IOC,Indian Oil Corporation Limited,530965,2.52,170.6,10794939,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
3,4,ICICIGI,ICICI Lombard General Insurance Company Ltd,540716,2.28,1667.55,205035,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
8,9,PETRONET,Petronet Lng Limited,532522,2.28,311.95,7742772,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
2,3,INDIAMART,Indiamart Intermesh Ltd,542726,1.92,2599.9,55982,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
9,10,NATIONALUM,National Aluminium Company Limited,532234,1.82,184.95,12901227,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
4,5,GLENMARK,Glenmark Pharmaceuticals Limited,532296,1.6,1060.75,210211,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
0,1,BOSCHLTD,Bosch Limited,500530,0.57,29971.1,10612,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
7,8,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816,0.51,336.25,6825902,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
1,2,MARUTI,Maruti Suzuki India Limited,532500,0.46,12480.0,340272,JAVEED HUSSAIN INTRADAY BUY,16/04/2024 11:40:38
0,1,ZODIAC,Zodiac Energy Ltd,535032,4.99,450.9,24208,Santu baba trick on open equal low with 1% higher than previous close,16/04/2024 11:41:10
2,3,ATLANTAA,Atlantaa Ltd,532759,4.92,35.2,536922,IntraDay Long:,16/04/2024 11:41:35
3,4,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,532895,3.17,21.15,1240,IntraDay Long:,16/04/2024 11:41:35
0,1,BDL,Bharat Dynamics Ltd,541143,2.4,1806.8,1137130,IntraDay Long:,16/04/2024 11:41:35
1,2,CHEMPLASTS,Chemplast Sanmar Ltd,543336,1.87,487.0,20643,IntraDay Long:,16/04/2024 11:41:35
4,5,GVPTECH,GVP Infotech Ltd,532600,0.78,13.0,25623,IntraDay Long:,16/04/2024 11:41:35
44,45,RPOWER,Reliance Power Limited,532939,4.99,27.35,15280539,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
50,51,DCMFINSERV,DCM Financial Services Ltd,511611,4.81,5.45,13527,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
49,50,UMESLTD,Usha Martin Education & Solutions Limited,532398,4.72,5.55,9105,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
48,49,SVPGLOB,SVP Global Ventures Ltd,505590,4.58,6.85,65321,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
30,31,BAJEL,BAJEL,,4.35,220.7,504320,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
46,47,DPSCLTD,Dpsc Limited,,4.29,17.0,295455,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
52,53,ALPSINDUS,Alps Industries Limited,530715,4.17,2.5,59067,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
32,33,SPECIALITY,Speciality Restaurants Limited,534425,3.72,194.95,25427,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
11,12,GOACARBON,Goa Carbon Limited,509567,3.56,910.75,73941,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
41,42,KHAITANLTD,Khaitan (india) Limited,590068,3.41,66.8,1665,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
51,52,VIKASLIFE,Vikas Lifecare Ltd,,3.0,5.15,1701481,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
29,30,SUPERHOUSE,Superhouse Limited,523283,2.94,225.65,8757,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
45,46,MOHITIND,Mohit Industries Limited,531453,2.52,22.4,6825,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
25,26,ARIHANTSUP,Arihant Superstructures Ltd,506194,2.48,361.2,11779,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
35,36,INTENTECH,Intense Technologies Ltd,532326,2.48,121.75,4801,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
37,38,HMVL,Hindustan Media Ventures Limited,533217,2.28,103.2,26774,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
16,17,WEBELSOLAR,Websol Energy System Limited,517498,2.17,579.0,159921,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
20,21,EIHOTEL,Eih Limited,500840,2.15,472.0,192172,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
6,7,NH,Narayana Hrudayalaya Ltd.,539551,2.12,1296.0,87159,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
5,6,SAPPHIRE,Sapphire Foods India Ltd,543397,2.12,1531.2,179028,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
7,8,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,506618,2.11,1103.35,4351,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
39,40,MADRASFERT,Madras Fertilizers Limited,590134,2.06,89.2,145187,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
12,13,TCI,Transport Corporation Of India Limited,532349,2.04,861.0,20444,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
28,29,SHREYANIND,Shreyans Industries Limited,516016,2.04,234.7,5577,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
38,39,NFL,National Fertilizers Limited,523630,1.96,99.0,1568421,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
0,1,ASTRAZEN,Astrazeneca Pharma India Limited,506820,1.8,5293.8,2480,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
24,25,SAHYADRI,Sahyadri Industries Ltd,532841,1.78,363.9,648,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
2,3,RATNAMANI,Ratnamani Metals & Tubes Limited,520111,1.7,2965.15,8234,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
8,9,AUROPHARMA,Aurobindo Pharma Limited,524804,1.64,1103.05,677239,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
26,27,SOFTTECH,Softtech Engineers Ltd,535078,1.58,327.05,6967,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
23,24,BOROLTD,Borosil Ltd,543212,1.53,367.75,18316,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
34,35,GREAVESCOT,Greaves Cotton Limited,501455,1.48,133.8,335947,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
43,44,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,542904,1.26,52.4,2126027,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
27,28,DLINKINDIA,D-link (india) Limited,533146,1.17,306.9,33763,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
36,37,DONEAR,Donear Industries Limited,512519,1.14,106.85,54202,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
14,15,UNOMINDA,Uno Minda Ltd,532539,1.1,724.9,646961,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
17,18,DOLLAR,Dollar Industries,,0.86,548.4,64188,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
15,16,QUESS,Quess Corp Limited,539978,0.86,601.5,185743,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
4,5,RADICO,Radico Khaitan Limited,532497,0.8,1738.25,82667,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
19,20,SILINV,Sil Investments Limited,521194,0.79,493.25,2659,Ichimoku Cloud Top Crossover,16/04/2024 11:42:08
