,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
5,6,AMBUJACEM,Ambuja Cements Limited,500425,1.82,628.8,3268263,SELL OPEN=HIGH,18/04/2024 12:52:07
4,5,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,0.72,951.65,764245,SELL OPEN=HIGH,18/04/2024 12:52:07
3,4,SUNPHARMA,Sun Pharmaceuticals Industries Limited,524715,0.17,1540.15,1235922,SELL OPEN=HIGH,18/04/2024 12:52:07
1,2,UBL,United Breweries Limited,532478,-0.06,1852.5,87580,SELL OPEN=HIGH,18/04/2024 12:52:07
0,1,PAGEIND,Page Industries Limited,532827,-0.44,35520.0,7450,SELL OPEN=HIGH,18/04/2024 12:52:07
7,8,ZEEL,Zee Entertainment Enterprises Limited,505537,-0.61,146.8,7115405,SELL OPEN=HIGH,18/04/2024 12:52:07
2,3,METROPOLIS,Metropolis Healthcare Ltd,542650,-1.14,1726.6,152909,SELL OPEN=HIGH,18/04/2024 12:52:07
6,7,ASHOKLEY,Ashok Leyland Limited,500477,-1.28,173.95,11038805,SELL OPEN=HIGH,18/04/2024 12:52:07
26,27,FEL,Future Enterprises Limited,523574,0.0,0.7,101279,Day Short Trade,18/04/2024 12:52:51
1,2,ABSLLIQUID,Aditya Birla SL Crisil Overnight Fund AI Index ETF,78732,0.0,999.99,1492,Day Short Trade,18/04/2024 12:52:51
2,3,HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,543973,0.0,999.99,286,Day Short Trade,18/04/2024 12:52:51
18,19,DGCONTENT,Digicontent Ltd,542685,0.0,20.6,5051,Day Short Trade,18/04/2024 12:52:51
16,17,GSEC10YEAR,Mirae Asset Nifty 8-13 Yr G-Sec ETF,543875,-0.23,25.58,479,Day Short Trade,18/04/2024 12:52:51
20,21,METALFORGE,Metalyst Forgings Limited,513335,-1.1,4.5,3811,Day Short Trade,18/04/2024 12:52:51
4,5,KALYANKJIL,Kalyan Jewellers India Ltd,543278,-1.19,408.35,635654,Day Short Trade,18/04/2024 12:52:51
14,15,FLEXITUFF,Flexituff International Limited,533638,-1.46,37.0,10003,Day Short Trade,18/04/2024 12:52:51
17,18,SINDHUTRAD,Sindhu Trade Links Ltd,532029,-1.55,25.4,420412,Day Short Trade,18/04/2024 12:52:51
0,1,AXISBANK,Axis Bank Limited,532215,-1.76,1033.4,7023216,Day Short Trade,18/04/2024 12:52:51
8,9,IPL,India Pesticides Ltd,543311,-1.94,227.0,452810,Day Short Trade,18/04/2024 12:52:51
11,12,PALREDTEC,Palred Technologies Limited,532521,-1.98,131.0,4753,Day Short Trade,18/04/2024 12:52:51
9,10,AARVI,Aarvi Encon Ltd,535014,-2.17,150.85,28189,Day Short Trade,18/04/2024 12:52:51
10,11,EMKAY,Emkay Global Financial Services Limited,532737,-2.93,144.1,56214,Day Short Trade,18/04/2024 12:52:51
24,25,RADAAN,Radaan Mediaworks India Limited,590070,-3.13,1.55,2146,Day Short Trade,18/04/2024 12:52:51
5,6,63MOONS,63 Moons Technologies,526881,-3.55,399.9,120021,Day Short Trade,18/04/2024 12:52:51
13,14,NGIL,Nakoda Group of Industries Ltd,541418,-3.7,54.6,159466,Day Short Trade,18/04/2024 12:52:51
3,4,IGL,Indraprastha Gas Limited,532514,-4.15,443.5,2375867,Day Short Trade,18/04/2024 12:52:51
22,23,PREMIER,Premier Limited,500540,-4.23,3.4,2091,Day Short Trade,18/04/2024 12:52:51
23,24,SUMEETINDS,Sumeet Industries Limited,514211,-4.55,2.1,570928,Day Short Trade,18/04/2024 12:52:51
19,20,SABEVENTS,Sab Events & Governance Now Media Limited,540081,-4.58,7.3,10313,Day Short Trade,18/04/2024 12:52:51
21,22,LAKPRE,Lakshmi Precision Screws Limited,506079,-4.71,4.05,28106,Day Short Trade,18/04/2024 12:52:51
15,16,OSWALSEEDS,Shreeoswal Seeds & Chemicals Ltd,535088,-4.93,30.85,52041,Day Short Trade,18/04/2024 12:52:51
12,13,MODIRUBBER,Modi Rubber Ltd,500890,-4.97,101.4,18163,Day Short Trade,18/04/2024 12:52:51
6,7,SPARC,Sun Pharma Advanced Research Company Limited,532872,-4.99,350.05,61718,Day Short Trade,18/04/2024 12:52:51
7,8,ARVEE,Arvee Laboratories (India) Ltd,535050,-5.0,249.85,774,Day Short Trade,18/04/2024 12:52:51
25,26,GAYAHWS,Gayatri Highways Ltd,541546,-5.56,0.85,71600,Day Short Trade,18/04/2024 12:52:51
0,1,PALREDTEC,Palred Technologies Limited,532521,-1.98,131.0,4753,Stocks near support level - bearish (Parimal Wadiwala) 15 minutes,18/04/2024 12:53:00
1,2,NGIL,Nakoda Group of Industries Ltd,541418,-3.7,54.6,159466,Stocks near support level - bearish (Parimal Wadiwala) 15 minutes,18/04/2024 12:53:00
7,8,PNB,Punjab National Bank,532461,2.68,132.0,21899088,Shot Down,18/04/2024 12:53:07
9,10,GMRINFRA,Gmr Infrastructure Limited,532754,2.05,82.15,6766188,Shot Down,18/04/2024 12:53:07
5,6,TIMETECHNO,Time Technoplast Limited,532856,1.48,264.25,1084184,Shot Down,18/04/2024 12:53:07
3,4,JSWSTEEL,Jsw Steel Limited,500228,1.24,855.75,1167770,Shot Down,18/04/2024 12:53:07
0,1,ANGELONE,Angel One Ltd,,0.23,2858.5,1840070,Shot Down,18/04/2024 12:53:07
2,3,LIQUIDBEES,Nippon India ETF Liquid BeES,590096,0.0,999.99,1149315,Shot Down,18/04/2024 12:53:07
4,5,ITC,Itc Limited,500875,-0.27,424.75,6530452,Shot Down,18/04/2024 12:53:07
6,7,LEMONTREE,Lemon Tree Hotels Ltd,541233,-1.06,135.85,3326684,Shot Down,18/04/2024 12:53:07
1,2,AXISBANK,Axis Bank Limited,532215,-1.81,1032.85,7071758,Shot Down,18/04/2024 12:53:07
8,9,SBGLP,Suratwwala Business Group Ltd,543218,-88.39,113.7,2806557,Shot Down,18/04/2024 12:53:07
2,3,SUNDRMFAST,Sundram Fasteners Limited,500403,1.8,1119.9,79891,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
23,24,DBSTOCKBRO,Db (international) Stock Brokers Limited,530393,1.18,47.05,3963,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
0,1,TTKHLTCARE,Ttk Healthcare Limited,507747,1.07,1553.3,1947,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
8,9,VIMTALABS,Vimta Labs Limited,524394,0.87,464.2,5145,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
1,2,BBTC,Bombay Burmah Trading Corporation Limited,501425,0.64,1548.75,18466,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
24,25,PTL,Ptl Enterprises Limited,509220,0.62,40.55,42601,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
15,16,BANSWRAS,Banswara Syntex Limited,503722,0.57,149.55,26569,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
12,13,NIFTY1,NIFTY1,,0.56,240.13,38544,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
11,12,EQUAL50ADD,DSP Nifty 50 Equal Weight ETF,543388,0.36,287.26,7296,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
9,10,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,0.36,339.05,763,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
17,18,HECPROJECT,HEC Infra Projects Ltd,532533,0.35,85.9,9235,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
6,7,EIDPARRY,Eid Parry India Limited,500125,0.34,611.65,71580,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
7,8,BANKNIFTY1,BANKNIFTY1,,0.31,486.02,23687,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
21,22,SETFGOLD,SBI Gold ETS,590098,0.09,63.75,494768,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
18,19,SADHNANIQ,Sadhana Nitro Chem Ltd,506642,0.07,68.0,130520,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
22,23,BANKBETF,Bajaj Finserv Nifty Bank ETF,544093,0.06,47.5,1078,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
3,4,ABSLLIQUID,Aditya Birla SL Crisil Overnight Fund AI Index ETF,78732,0.0,999.99,1572,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
16,17,PANACEABIO,Panacea Biotec Limited,531349,0.0,138.9,39548,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
4,5,HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,543973,0.0,999.99,286,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
19,20,GULFPETRO,Gp Petroleums Limited,532543,-0.07,67.0,52862,Ichimoku Cloud Bottom Crossover,18/04/2024 12:53:17
