,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
7,8,WILLAMAGOR,Williamson Magor & Company Limited,519224,19.65,44.45,624397,pure bullish trend stocks,06/05/2024 14:59:09
6,7,GANGESSECU,Ganges Securities Ltd,540647,19.11,174.5,853367,pure bullish trend stocks,06/05/2024 14:59:09
2,3,BRIGADE,Brigade Enterprises Limited,532929,7.78,1100.0,1469270,pure bullish trend stocks,06/05/2024 14:59:09
3,4,ASAHIINDIA,Asahi India Glass Limited,515030,6.23,640.55,2403333,pure bullish trend stocks,06/05/2024 14:59:09
0,1,DEEPAKNTR,Deepak Nitrite Limited,506401,4.87,2567.95,1970970,pure bullish trend stocks,06/05/2024 14:59:09
4,5,MARICO,Marico Limited,531642,2.54,530.05,2108168,pure bullish trend stocks,06/05/2024 14:59:09
5,6,FORTIS,Fortis Healthcare Limited,532843,1.84,460.25,1698728,pure bullish trend stocks,06/05/2024 14:59:09
8,9,GENUSPAPER,Genus Paper & Boards Limited,538961,1.37,22.2,2222173,pure bullish trend stocks,06/05/2024 14:59:09
1,2,M&M,Mahindra & Mahindra Limited,500520,1.33,2222.25,1881545,pure bullish trend stocks,06/05/2024 14:59:09
0,1,AUROPHARMA,Aurobindo Pharma Limited,524804,1.08,1164.1,1060279,Bullish Engulfing Pattern,06/05/2024 14:59:31
1,2,DECCANCE,Deccan Cements Limited,502137,0.9,633.4,7820,Bullish Engulfing Pattern,06/05/2024 14:59:31
2,3,AXISHCETF,Axis Healthcare ETF,535382,0.89,122.48,5215,Bullish Engulfing Pattern,06/05/2024 14:59:31
3,4,MOGSEC,Motilal Oswal 5 Year G-Sec ETF,543250,0.54,55.45,59194,Bullish Engulfing Pattern,06/05/2024 14:59:31
1,2,GODREJPROP,Godrej Properties Limited,533150,10.44,2837.9,5172957,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
2,3,DEEPAKNTR,Deepak Nitrite Limited,506401,4.9,2568.65,1976746,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
7,8,MARICO,Marico Limited,531642,2.57,530.2,2132296,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
8,9,JUBLFOOD,Jubilant Foodworks Limited,533155,2.26,473.2,5829891,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
3,4,ASTRAL,Astral Poly Technik Limited,532830,2.15,2114.0,341022,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
4,5,METROPOLIS,Metropolis Healthcare Ltd,542650,1.79,1822.45,168301,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
6,7,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,1.7,1014.4,2251837,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
5,6,COROMANDEL,Coromandel International Limited,506395,1.54,1226.75,293968,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
0,1,COLPAL,Colgate Palmolive (india) Limited,500830,1.46,2840.0,196765,My-intraday-buy-setup-ADX,06/05/2024 15:00:59
21,22,DOLATALGO,Dolat Algotech Ltd,505526,16.35,135.2,7091842,Bullish - Momentum Stocks,06/05/2024 15:02:37
23,24,SARLAPOLY,Sarla Performance Fibers Limited,526885,12.03,77.3,5487930,Bullish - Momentum Stocks,06/05/2024 15:02:37
0,1,GODREJPROP,Godrej Properties Limited,533150,10.48,2838.9,5187271,Bullish - Momentum Stocks,06/05/2024 15:02:37
16,17,MINDTECK,Mindteck (india) Limited,517344,9.99,340.3,877199,Bullish - Momentum Stocks,06/05/2024 15:02:37
20,21,GOKULAGRO,Gokul Agro Resources Limited,539725,9.9,146.5,5746065,Bullish - Momentum Stocks,06/05/2024 15:02:37
4,5,PRESTIGE,Prestige Estates Projects Limited,533274,5.7,1543.85,1579789,Bullish - Momentum Stocks,06/05/2024 15:02:37
3,4,KPIGREEN,KPI Green Energy Ltd,542323,5.0,1963.5,1093106,Bullish - Momentum Stocks,06/05/2024 15:02:37
8,9,SWSOLAR,Sterling & Wilson Renewable Energy Ltd,542760,4.99,714.85,4933703,Bullish - Momentum Stocks,06/05/2024 15:02:37
1,2,DEEPAKNTR,Deepak Nitrite Limited,506401,4.99,2570.8,1984485,Bullish - Momentum Stocks,06/05/2024 15:02:37
2,3,CDSL,Central Depository Services Ltd,,3.34,2149.0,4418652,Bullish - Momentum Stocks,06/05/2024 15:02:37
9,10,JINDALSAW,Jindal Saw Limited,500378,3.32,594.1,3136388,Bullish - Momentum Stocks,06/05/2024 15:02:37
19,20,PPLPHARMA,Piramal Pharma Ltd,543635,3.21,155.9,24594532,Bullish - Momentum Stocks,06/05/2024 15:02:37
18,19,NCC,Ncc Limited,500294,2.73,252.0,7496801,Bullish - Momentum Stocks,06/05/2024 15:02:37
15,16,ANANTRAJ,Anant Raj Limited,515055,2.69,367.05,2865389,Bullish - Momentum Stocks,06/05/2024 15:02:37
7,8,SUDARSCHEM,Sudarshan Chemical Industries Limited,506655,2.55,755.1,915777,Bullish - Momentum Stocks,06/05/2024 15:02:37
14,15,ITDCEM,Itd Cementation India Limited,509496,2.49,383.0,922630,Bullish - Momentum Stocks,06/05/2024 15:02:37
10,11,MARICO,Marico Limited,531642,2.47,529.65,2146664,Bullish - Momentum Stocks,06/05/2024 15:02:37
22,23,NHPC,Nhpc Limited,533098,2.37,101.6,173426324,Bullish - Momentum Stocks,06/05/2024 15:02:37
12,13,DBL,Dilip Buildcon Limited,540047,2.31,476.35,986538,Bullish - Momentum Stocks,06/05/2024 15:02:37
6,7,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,2.0,1017.3,2290871,Bullish - Momentum Stocks,06/05/2024 15:02:37
17,18,ARVIND,Arvind Limited,500101,1.8,339.55,2561065,Bullish - Momentum Stocks,06/05/2024 15:02:37
13,14,FORTIS,Fortis Healthcare Limited,532843,1.78,460.0,1711781,Bullish - Momentum Stocks,06/05/2024 15:02:37
5,6,MCDOWELL-N,United Spirits Limited,532432,1.6,1227.65,1636599,Bullish - Momentum Stocks,06/05/2024 15:02:37
11,12,EIHOTEL,Eih Limited,500840,1.15,482.7,1009454,Bullish - Momentum Stocks,06/05/2024 15:02:37
0,1,ASTRAL,Astral Poly Technik Limited,532830,2.19,2114.9,356595,Enhanced BTST bullish engulfing,06/05/2024 15:02:58
1,2,AUROPHARMA,Aurobindo Pharma Limited,524804,1.06,1163.9,1087405,Enhanced BTST bullish engulfing,06/05/2024 15:02:58
0,1,INDOTHAI,Indo Thai Securities Limited,533676,3.32,328.0,12203,BULLISH HARAMI,06/05/2024 15:03:04
0,1,MMFL,Mm Forgings Limited,522241,2.2,1149.55,100112,Abhishek Bullish RSI Divergence,06/05/2024 15:03:14
1,2,KALYANIFRG,Kalyani Forge Limited,513509,0.26,439.25,1995,Abhishek Bullish RSI Divergence,06/05/2024 15:03:14
2,3,NV20BEES,Nippon India ETF NV20,,0.17,141.69,16946,Abhishek Bullish RSI Divergence,06/05/2024 15:03:14
15,16,GODREJPROP,Godrej Properties Limited,533150,10.52,2840.0,5201304,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
30,31,KOTAKBANK,Kotak Mahindra Bank Limited,500247,4.98,1623.8,19098138,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
5,6,ALKEM,Alkem Laboratories Limited,539523,4.93,5145.95,393655,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
17,18,DEEPAKNTR,Deepak Nitrite Limited,506401,4.73,2564.5,1987845,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
1,2,ABB,Abb India Limited,500002,3.63,6941.5,642665,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
2,3,SIEMENS,Siemens Limited,500550,3.21,6118.35,701088,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
54,55,MARICO,Marico Limited,531642,2.5,529.8,2150109,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
46,47,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,2.26,1019.9,2307450,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
55,56,JUBLFOOD,Jubilant Foodworks Limited,533155,2.22,473.0,5858905,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
10,11,TCS,Tata Consultancy Services Limited,532540,2.03,3921.25,1806566,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
22,23,ASTRAL,Astral Poly Technik Limited,532830,2.03,2111.55,361264,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
33,34,OBEROIRLTY,Oberoi Realty Limited,533273,2.0,1501.9,633833,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
53,54,GUJGASLTD,Gujarat Gas Limited,539336,1.88,545.95,3360993,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
24,25,METROPOLIS,Metropolis Healthcare Ltd,542650,1.68,1820.45,168950,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
40,41,MCDOWELL-N,United Spirits Limited,532432,1.62,1227.9,1638201,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
20,21,HINDUNILVR,Hindustan Unilever Limited,500696,1.59,2252.2,1284882,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
14,15,COLPAL,Colgate Palmolive (india) Limited,500830,1.49,2840.9,197948,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
41,42,COROMANDEL,Coromandel International Limited,506395,1.48,1225.95,295828,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
21,22,M&M,Mahindra & Mahindra Limited,500520,1.31,2221.8,1895501,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
31,32,SUNPHARMA,Sun Pharmaceuticals Industries Limited,524715,1.24,1529.85,809439,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
36,37,CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,1.21,1325.55,1177466,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
4,5,POLYCAB,Polycab India Ltd,542652,1.2,5902.25,391441,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
7,8,MCX,Multi Commodity Exchange Of India Limited,534091,1.17,4056.2,466821,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
50,51,JSWSTEEL,Jsw Steel Limited,500228,1.16,884.3,2290826,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
51,52,AARTIIND,Aarti Industries Limited,524208,1.16,748.1,817744,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
16,17,SRF,Srf Limited,503806,1.14,2597.0,214907,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
29,30,LUPIN,Lupin Limited,500257,1.1,1673.0,1217273,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
6,7,LTIM,LTI Mindtree Ltd,540005,1.03,4700.0,168377,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
18,19,BALKRISIND,Balkrishna Industries Limited,502355,1.02,2469.5,204632,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
42,43,AUROPHARMA,Aurobindo Pharma Limited,524804,0.99,1163.0,1090633,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
0,1,OFSS,Oracle Financial Services Software Limited,532466,0.99,7857.85,230929,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
28,29,HAVELLS,Havells India Limited,517354,0.95,1679.4,1235152,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
48,49,JINDALSTEL,Jindal Steel & Power Limited,532286,0.89,939.8,1770088,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
49,50,DLF,Dlf Limited,532868,0.86,885.75,4614317,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
34,35,INDUSINDBK,Indusind Bank Limited,532187,0.84,1496.1,2095969,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
38,39,TECHM,Tech Mahindra Limited,532755,0.81,1260.6,1207987,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
35,36,INFY,Infosys Limited,500209,0.78,1427.4,5394031,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
56,57,WIPRO,Wipro Limited,507685,0.69,460.5,3019996,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
3,4,APOLLOHOSP,Apollo Hospitals Enterprise Limited,508869,0.64,6048.0,317308,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
37,38,BHARTIARTL,Bharti Airtel Limited,532454,0.58,1284.85,5007400,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
57,58,INDUSTOWER,Indus Towers Ltd (Bharti Infratel),534816,0.57,352.95,6828677,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
27,28,ICICIGI,ICICI Lombard General Insurance Company Ltd,540716,0.53,1682.25,545407,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
43,44,ICICIBANK,Icici Bank Limited,532174,0.49,1147.65,11511466,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
19,20,MPHASIS,Mphasis Limited,526299,0.46,2302.45,270054,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
32,33,HDFCBANK,Hdfc Bank Limited,500180,0.41,1525.85,11907001,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
58,59,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,0.34,326.55,4552681,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
59,60,NMDC,Nmdc Limited,526371,0.33,269.85,24386062,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
23,24,TVSMOTOR,Tvs Motor Company Limited,532343,0.33,2059.55,245678,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
52,53,INDHOTEL,The Indian Hotels Company Limited,500850,0.29,572.25,1613062,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
44,45,AXISBANK,Axis Bank Limited,532215,0.26,1144.5,5782226,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
26,27,TATACOMM,Tata Communications Limited,500483,0.26,1726.15,197791,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
47,48,TATAMOTORS,Tata Motors Limited,500570,0.22,1015.6,4613328,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
8,9,JKCEMENT,Jk Cement Limited,532644,0.22,3986.0,154233,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
9,10,DIVISLAB,Divi's Laboratories Limited,532488,0.21,3959.05,230552,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
13,14,ASIANPAINT,Asian Paints Limited,500820,0.2,2935.7,681871,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
11,12,NAVINFLUOR,Navin Fluorine International Limited,532504,0.2,3442.5,295744,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
45,46,TATACONSUM,TATA Consumer Products Ltd,500800,0.19,1096.35,953388,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
25,26,DALBHARAT,Dalmia Bharat Limited,533309,0.16,1798.95,171942,Strong Uptrend F&O Stocks ( price > 180 RS) - Prabhu,06/05/2024 15:03:24
