,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
2,3,JINDALSTEL,Jindal Steel & Power Limited,532286,6.07,618.95,4001375,BULLISH FOR NEXT DAY,01/02/2023 13:09:41
0,1,POLYCAB,Polycab India Ltd,542652,3.47,3022.65,639962,BULLISH FOR NEXT DAY,01/02/2023 13:09:41
3,4,FSL,Firstsource Solutions Limited,532809,1.16,109.3,1409066,BULLISH FOR NEXT DAY,01/02/2023 13:09:41
1,2,MGL,Mahanagar Gas Limited,539957,0.59,889.2,182866,BULLISH FOR NEXT DAY,01/02/2023 13:09:41
119,120,COASTCORP,Coastal Corporation Ltd,501831,19.99,251.8,290891,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
158,159,WATERBASE,Waterbase Ltd,523660,19.96,87.15,1168029,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
200,201,VISHAL,Vishal Fabrics Ltd,538598,16.27,22.15,441665,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
18,19,APARINDS,Apar Industries Limited,532259,12.23,1893.15,1234515,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
207,208,KRITIKA,Kritika Wires Ltd,535116,8.84,11.7,356260,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
99,100,INDHOTEL,The Indian Hotels Company Limited,500850,8.49,326.55,18246296,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
45,46,CREDITACC,CreditAccess Grameen Ltd,541770,8.43,933.0,174770,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
74,75,BORORENEW,Borosil Renewables Ltd,502219,7.82,514.2,1437532,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
117,118,MARATHON,Marathon Nextgen Realty Limited,503101,7.79,260.0,59540,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
110,111,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,6.43,283.05,1968,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
55,56,JKLAKSHMI,Jk Lakshmi Cement Limited,500380,6.32,782.2,644980,MACD Bearish or Bullish crossover,01/02/2023 13:11:02
