,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,79,SPARC,Sun Pharma Advanced Research Company Limited,532872.0,17.11,220.75,7012262,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
1,143,PRAXIS,Praxis Home Retail Ltd,540901.0,16.6,28.45,536303,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
2,130,TEXMOPIPES,Texmo Pipes And Products Limited,533164.0,8.62,57.95,144103,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
3,126,LAGNAM,Lagnam Spintex Ltd,535108.0,6.05,64.9,572657,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
4,99,KOPRAN,Kopran Limited,524280.0,5.73,128.15,222760,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
5,170,QUINTEGRA,Quintegra Solutions Limited,532866.0,5.56,0.95,27490,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
6,87,ACCURACY,Accuracy Shipping Ltd,535090.0,5.48,183.75,27846,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
7,168,TVVISION,Tv Vision Limited,540083.0,4.88,2.15,1250,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
8,157,WSI,W S Industries (i) Limited,504220.0,4.82,17.4,400,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
9,88,BSL,Bsl Limited,514045.0,4.8,179.1,7788,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
10,142,FLEXITUFF,Flexituff International Limited,533638.0,4.75,31.95,14957,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
11,65,RKFORGE,Ramkrishna Forgings Limited,532527.0,4.47,282.95,1140099,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
12,149,JAYNECOIND,Jayaswal Neco Industries Limited,522285.0,4.22,23.45,177143,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
13,115,V2RETAIL,V2 Retail Limited,532867.0,4.17,89.9,59170,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
14,144,KMSUGAR,K.m.sugar Mills Limited,532673.0,4.11,27.85,372471,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
15,77,RAMAPHO,Rama Phosphates Ltd,524037.0,3.78,229.4,15110,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
16,114,UNIVASTU,Univastu India Ltd,538442.0,3.69,89.95,86624,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
17,4,ESABINDIA,Esab India Limited,500133.0,3.64,4018.65,8088,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
18,121,ALMONDZ,Almondz Global Securities Limited,531400.0,3.61,70.25,92331,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
19,80,INDIANCARD,Indian Card Clothing Company Limited,509692.0,3.54,217.75,92607,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
20,32,SPANDANA,Spandana Sphoorty Financial Ltd,542759.0,3.48,583.2,79575,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
21,166,BAGFILMS,B.a.g Films And Media Limited,532507.0,3.33,4.65,424840,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
22,76,LIKHITHA,Likhitha Infrastructure Ltd,543240.0,2.88,234.1,271957,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
23,44,IGARASHI,Igarashi Motors India Limited,517380.0,2.59,411.55,223510,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
24,19,MAPMYINDIA,C.E. Info Systems Ltd,543425.0,2.53,1126.95,89735,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
25,120,SHRIRAMPPS,Shriram Properties Ltd,543419.0,2.53,70.9,200661,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
26,133,KELLTONTEC,Kellton Tech Solutions Limited,519602.0,2.43,56.8,116315,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
27,39,GRAVITA,Gravita India Limited,533282.0,2.39,530.55,513529,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
28,25,CGCL,Capri Global Capital Limited,531595.0,2.33,768.95,117903,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
29,101,SDBL,Som Distilleries & Breweries Limited,507514.0,2.32,123.25,261204,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
30,18,METROPOLIS,Metropolis Healthcare Ltd,542650.0,2.0,1312.5,470377,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
31,21,SUNDRMFAST,Sundram Fasteners Limited,500403.0,1.95,1019.9,170497,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
32,86,PRICOLLTD,Pricol Ltd.,540293.0,1.93,200.85,1426731,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
33,119,DCMSRIND,DCM Shriram Industries Ltd,523369.0,1.84,72.0,104118,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
34,8,HAL,Hindustan Aeronautics Ltd,541154.0,1.83,2446.9,1128674,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
35,35,AARTISURF,Aarti Surfactants Ltd,543210.0,1.69,552.25,57379,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
36,158,LIBAS,Libas Designs Ltd,538391.0,1.5,16.95,26492,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
37,53,MAGADSUGAR,Magadh Sugar & Energy Ltd,540650.0,1.38,327.35,14902,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
38,17,HGS,Hinduja Global Solutions Limited,532859.0,1.22,1316.0,81228,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
39,122,LOTUSEYE,Lotus Eye Care Hospital Limited,532998.0,1.17,69.45,1669,MACD Bearish or Bullish crossover,14/02/2023 09:03:45
