,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
4,5,COLPAL,Colgate Palmolive (india) Limited,500830,0.28,1460.35,140063,SELL OPEN=HIGH,21/02/2023 14:37:10
10,11,BERGEPAINT,Berger Paints (i) Limited,509480,0.11,571.0,506007,SELL OPEN=HIGH,21/02/2023 14:37:10
0,1,DRREDDY,Dr. Reddy's Laboratories Limited,500124,0.02,4475.7,130039,SELL OPEN=HIGH,21/02/2023 14:37:10
18,19,GAIL,Gail (india) Limited,532155,-0.37,95.35,7062893,SELL OPEN=HIGH,21/02/2023 14:37:10
3,4,KOTAKBANK,Kotak Mahindra Bank Limited,500247,-0.6,1726.95,2631133,SELL OPEN=HIGH,21/02/2023 14:37:10
2,3,TITAN,Titan Company Limited,500114,-0.65,2458.05,643482,SELL OPEN=HIGH,21/02/2023 14:37:10
5,6,BAJAJFINSV,Bajaj Finserv Limited,532978,-0.69,1394.85,924679,SELL OPEN=HIGH,21/02/2023 14:37:10
6,7,AXISBANK,Axis Bank Limited,532215,-0.71,840.7,8201042,SELL OPEN=HIGH,21/02/2023 14:37:10
11,12,AUROPHARMA,Aurobindo Pharma Limited,524804,-0.83,461.05,1011928,SELL OPEN=HIGH,21/02/2023 14:37:10
15,16,PETRONET,Petronet Lng Limited,532522,-1.16,213.3,1099040,SELL OPEN=HIGH,21/02/2023 14:37:10
12,13,TATAMOTORS,Tata Motors Limited,500570,-1.17,437.8,7109324,SELL OPEN=HIGH,21/02/2023 14:37:10
7,8,MCDOWELL-N,United Spirits Limited,532432,-1.46,754.6,460123,SELL OPEN=HIGH,21/02/2023 14:37:10
8,9,SBICARD,SBI Cards & Payment Services Ltd,543066,-1.47,746.0,447899,SELL OPEN=HIGH,21/02/2023 14:37:10
16,17,ZEEL,Zee Entertainment Enterprises Limited,505537,-1.61,211.5,2547892,SELL OPEN=HIGH,21/02/2023 14:37:10
13,14,DLF,Dlf Limited,532868,-1.73,358.3,1558237,SELL OPEN=HIGH,21/02/2023 14:37:10
1,2,BAJAJ-AUTO,Bajaj Auto Limited,532977,-1.82,3832.6,138671,SELL OPEN=HIGH,21/02/2023 14:37:10
9,10,CONCOR,Container Corporation Of India Limited,531344,-2.27,595.45,1564865,SELL OPEN=HIGH,21/02/2023 14:37:10
17,18,BANKBARODA,Bank Of Baroda,532134,-2.71,159.8,29856849,SELL OPEN=HIGH,21/02/2023 14:37:10
14,15,CANBK,Canara Bank,532483,-3.13,279.95,11202519,SELL OPEN=HIGH,21/02/2023 14:37:10
1,2,DEEPAKNTR,Deepak Nitrite Limited,506401,-0.24,1807.7,364884,My Intraday sell setup,21/02/2023 14:38:16
2,3,UPL,Upl Limited,512070,-1.09,749.7,1428129,My Intraday sell setup,21/02/2023 14:38:16
0,1,BAJAJ-AUTO,Bajaj Auto Limited,532977,-1.92,3828.9,137612,My Intraday sell setup,21/02/2023 14:38:16
3,4,CONCOR,Container Corporation Of India Limited,531344,-2.43,594.5,1579151,My Intraday sell setup,21/02/2023 14:38:16
8,9,EXIDEIND,Exide Industries Limited,500086,-0.17,178.3,1030672,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
0,1,IGL,Indraprastha Gas Limited,532514,-0.26,435.05,2597978,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
6,7,BIOCON,Biocon Limited,532523,-0.37,226.85,2206253,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
9,10,HINDCOPPER,Hindustan Copper Limited,513599,-0.48,103.75,2285271,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
3,4,BPCL,Bharat Petroleum Corporation Limited,500547,-0.58,324.25,1071116,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
1,2,BALRAMCHIN,Balrampur Chini Mills Limited,500038,-0.6,375.45,784168,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
7,8,INDIACEM,The India Cements Limited,530005,-0.78,197.6,1826174,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
4,5,BSOFT,Birlasoft Ltd,532400,-0.82,289.0,618463,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
10,11,L&TFH,L&t Finance Holdings Limited,533519,-0.93,90.2,3364061,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
5,6,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,500085,-1.12,287.95,617603,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
2,3,LAURUSLABS,Laurus Labs Limited,540222,-1.46,326.65,560522,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,21/02/2023 14:39:25
0,1,DALBHARAT,Dalmia Bharat Limited,533309,-1.27,1911.0,291758,Intraday Future Sell with SuperTrend -80 % Accuracy,21/02/2023 14:40:28
1,2,SBICARD,SBI Cards & Payment Services Ltd,543066,-1.54,745.45,450210,Intraday Future Sell with SuperTrend -80 % Accuracy,21/02/2023 14:40:28
119,120,SANWARIA,Sanwaria Agro Oils Limited,519260,0.0,0.55,554238,Day Short Trade,21/02/2023 14:42:48
109,110,UNITECH,Unitech Limited,507878,0.0,1.5,1804480,Day Short Trade,21/02/2023 14:42:48
41,42,ICICI10GS,ICICI10GS,,0.0,208.0,120,Day Short Trade,21/02/2023 14:42:48
43,44,LICNETFN50,LIC Nomura MF ETF - NIFTY 50 - Growth Plan,539480,-0.09,192.25,260,Day Short Trade,21/02/2023 14:42:48
85,86,ICICIFIN,ICICI Prudential Nifty Financial Serv. Ex-Bank ETF,543677,-0.12,16.34,14846,Day Short Trade,21/02/2023 14:42:48
24,25,JUBLINGREA,Jubilant Ingrevia Ltd,543271,-0.16,458.0,186969,Day Short Trade,21/02/2023 14:42:48
68,69,MOGSEC,Motilal Oswal 5 Year G-Sec ETF,543250,-0.18,50.45,409,Day Short Trade,21/02/2023 14:42:48
44,45,LICNFNHGP,LIC Nomura MF ETF - Nifty 100,539784,-0.3,188.25,199,Day Short Trade,21/02/2023 14:42:48
55,56,ICICIPHARM,ICICI Prudential Healthcare ETF,543292,-0.4,77.7,2735,Day Short Trade,21/02/2023 14:42:48
25,26,ISGEC,ISGEC Heavy Engineering  Ltd,533033,-0.4,449.3,15705,Day Short Trade,21/02/2023 14:42:48
80,81,MOHEALTH,MOHEALTH,,-0.45,22.27,161,Day Short Trade,21/02/2023 14:42:48
97,98,HEALTHY,Aditya Birla Sun Life NIFTY Healthcare ETF,543473,-0.51,7.75,40383,Day Short Trade,21/02/2023 14:42:48
50,51,SHIVATEX,Shiva Texyarn Ltd,511108,-0.52,115.0,5303,Day Short Trade,21/02/2023 14:42:48
74,75,ABMINTLLTD,A B M International Ltd,,-0.55,36.25,74,Day Short Trade,21/02/2023 14:42:48
30,31,BPCL,Bharat Petroleum Corporation Limited,500547,-0.58,324.25,1129735,Day Short Trade,21/02/2023 14:42:48
75,76,KOTAKIT,Kotak IT ETF,535373,-0.59,32.06,47572,Day Short Trade,21/02/2023 14:42:48
0,1,GILLETTE,Gillette India Limited,507815,-0.6,4800.0,3079,Day Short Trade,21/02/2023 14:42:48
87,88,VISHWARAJ,Vishwaraj Sugar Industries Ltd,542852,-0.63,15.85,253439,Day Short Trade,21/02/2023 14:42:48
9,10,GODREJPROP,Godrej Properties Limited,533150,-0.64,1146.0,205272,Day Short Trade,21/02/2023 14:42:48
16,17,EVERESTIND,Everest Industries Limited,508906,-0.73,746.0,4188,Day Short Trade,21/02/2023 14:42:48
62,63,AVONMORE,Avonmore Capital & Management Services Ltd,511589,-0.78,64.0,36907,Day Short Trade,21/02/2023 14:42:48
