,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
11,12,SURANAT&P,Surana Telecom And Power Limited,517530,9.3,11.75,28101,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
4,5,EIDPARRY,Eid Parry India Limited,500125,6.9,518.15,254255,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
1,2,MASFIN,MAS Financial Services Ltd,540749,6.63,822.9,11546,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
5,6,LINC,Linc Ltd,531241,5.82,462.45,10090,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
10,11,VAKRANGEE,Vakrangee Limited,511431,5.46,27.05,1336515,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
7,8,RKFORGE,Ramkrishna Forgings Limited,532527,5.29,272.45,224839,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
9,10,TRACXN,TRACXN,,5.03,96.0,2378937,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
8,9,KALYANKJIL,Kalyan Jewellers India Ltd,543278,4.52,109.75,1441779,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
3,4,CANFINHOME,Can Fin Homes Limited,511196,4.31,564.0,231841,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
0,1,RIIL,Reliance Industrial Infrastructure Limited,523445,2.93,877.55,98787,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
2,3,JUSTDIAL,Just Dial Limited,535648,2.17,620.0,59557,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
6,7,VARROC,Varroc Engineering Ltd,541578,0.84,275.85,15643,Intraday Buying seen in the past 15 minutes,31/01/2023 11:00:02
0,1,UPL,Upl Limited,512070,1.98,759.9,1202134,BUY open equals to Low,31/01/2023 11:01:13
1,2,ONGC,Oil & Natural Gas Corporation Limited,500312,0.69,145.9,3903259,BUY open equals to Low,31/01/2023 11:01:13
0,1,UPL,Upl Limited,512070,1.87,759.05,1208160,Day low = High,31/01/2023 11:03:22
7,8,MOTHERSON,Motherson Sumi Systems Limited,517334,3.21,75.45,5672453,JAVEED HUSSAIN INTRADAY BUY,31/01/2023 11:04:35
3,4,M&MFIN,Mahindra & Mahindra Financial Services Limited,532720,2.84,231.95,1988473,JAVEED HUSSAIN INTRADAY BUY,31/01/2023 11:04:35
2,3,HINDPETRO,Hindustan Petroleum Corporation Limited,500104,1.71,238.35,1590160,JAVEED HUSSAIN INTRADAY BUY,31/01/2023 11:04:35
8,9,IDEA,Idea Cellular Limited,532822,1.47,6.9,39567522,JAVEED HUSSAIN INTRADAY BUY,31/01/2023 11:04:35
4,5,ZEEL,Zee Entertainment Enterprises Limited,505537,1.41,222.45,1076002,JAVEED HUSSAIN INTRADAY BUY,31/01/2023 11:04:35
