,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
2,3,IRB,Irb Infrastructure Developers Limited,532947,4.47,296.8,3861700,15 minute Stock Breakouts,21/02/2023 15:08:58
0,1,TIINDIA,Tube Investments of India Ltd,540762,3.79,2565.0,156325,15 minute Stock Breakouts,21/02/2023 15:08:58
3,4,FORTIS,Fortis Healthcare Limited,532843,0.92,280.5,255006,15 minute Stock Breakouts,21/02/2023 15:08:58
1,2,CHOLAFIN,Cholamandalam Investment And Finance Company Limited,511243,0.51,774.0,377436,15 minute Stock Breakouts,21/02/2023 15:08:58
2,3,ZENSARTECH,Zensar Technologies Limited,504067,8.81,295.1,7365344,Intraday Buying seen in the past 15 minutes,21/02/2023 15:11:21
3,4,LUMAXTECH,Lumax Auto Technologies Limited,532796,7.42,262.9,1545586,Intraday Buying seen in the past 15 minutes,21/02/2023 15:11:21
4,5,DYCL,Dynamic Cables Ltd,535405,0.64,172.5,16481,Intraday Buying seen in the past 15 minutes,21/02/2023 15:11:21
1,2,JSLHISAR,Jindal Stainless (hisar) Limited,539597,0.57,489.85,186634,Intraday Buying seen in the past 15 minutes,21/02/2023 15:11:21
0,1,RAJESHEXPO,Rajesh Exports Limited,531500,-1.71,725.0,241249,Intraday Buying seen in the past 15 minutes,21/02/2023 15:11:21
1,2,SHILPAMED,Shilpa Medicare Limited,530549,9.6,298.5,9653651,Volume Shockers (stocks with rising volumes),21/02/2023 15:12:28
2,3,ZENSARTECH,Zensar Technologies Limited,504067,8.74,294.9,7479984,Volume Shockers (stocks with rising volumes),21/02/2023 15:12:28
0,1,IRB,Irb Infrastructure Developers Limited,532947,5.61,300.05,4703611,Volume Shockers (stocks with rising volumes),21/02/2023 15:12:28
3,4,EPL,EPL Ltd,500135,5.32,163.4,1065603,Volume Shockers (stocks with rising volumes),21/02/2023 15:12:28
4,5,BANKINDIA,Bank Of India,532149,-5.75,71.25,20587180,Volume Shockers (stocks with rising volumes),21/02/2023 15:12:28
8,9,ZENSARTECH,Zensar Technologies Limited,504067,8.46,294.15,7510108,Short term breakouts,21/02/2023 15:13:38
4,5,PGEL,Pg Electroplast Limited,533581,6.13,1376.7,116167,Short term breakouts,21/02/2023 15:13:38
6,7,FOCUS,Focus Lighting & Fixtures Ltd,538416,5.0,490.8,180325,Short term breakouts,21/02/2023 15:13:38
5,6,SYMPHONY,Symphony Limited,517385,4.88,1111.9,994981,Short term breakouts,21/02/2023 15:13:38
1,2,IONEXCHANG,Ion Exchange (India) Ltd,500214,3.55,3359.35,56852,Short term breakouts,21/02/2023 15:13:38
7,8,UNIVCABLES,Universal Cables Limited,504212,3.07,374.45,277701,Short term breakouts,21/02/2023 15:13:38
2,3,SIEMENS,Siemens Limited,500550,2.99,3292.6,1207721,Short term breakouts,21/02/2023 15:13:38
10,11,IZMO,Izmo Limited,532341,2.1,99.6,793152,Short term breakouts,21/02/2023 15:13:38
0,1,CERA,Cera Sanitaryware Limited,532443,1.48,6530.95,68593,Short term breakouts,21/02/2023 15:13:38
12,13,MARKSANS,Marksans Pharma Limited,524404,1.42,71.2,2456542,Short term breakouts,21/02/2023 15:13:38
9,10,CAREERP,Career Point Limited,533260,0.65,170.5,601887,Short term breakouts,21/02/2023 15:13:38
11,12,PENIND,Pennar Industries Limited,513228,0.5,80.65,4353945,Short term breakouts,21/02/2023 15:13:38
3,4,KOVAI,Kovai Medical Center & Hospital Ltd,523323,0.23,1887.0,166828,Short term breakouts,21/02/2023 15:13:38
2,3,SYMPHONY,Symphony Limited,517385,4.56,1108.5,1001115,Potential breakouts,21/02/2023 15:16:45
5,6,LIKHITHA,Likhitha Infrastructure Ltd,543240,1.67,261.8,487745,Potential breakouts,21/02/2023 15:16:45
3,4,CYIENT,Cyient Limited,532175,1.35,951.6,375476,Potential breakouts,21/02/2023 15:16:45
1,2,HDFC,Housing Development Finance Corporation Limited,500010,0.32,2664.3,2627383,Potential breakouts,21/02/2023 15:16:45
4,5,IGL,Indraprastha Gas Limited,532514,0.06,436.45,2772692,Potential breakouts,21/02/2023 15:16:45
0,1,LINDEINDIA,Linde India Limited,523457,-1.48,3753.7,57725,Potential breakouts,21/02/2023 15:16:45
5,6,GODREJCP,Godrej Consumer Products Limited,532424,1.17,938.6,847165,PERFECT SELL (SHORT),21/02/2023 15:17:54
2,3,HDFC,Housing Development Finance Corporation Limited,500010,0.32,2664.3,2636151,PERFECT SELL (SHORT),21/02/2023 15:17:54
4,5,HDFCBANK,Hdfc Bank Limited,500180,0.29,1645.1,6015378,PERFECT SELL (SHORT),21/02/2023 15:17:54
1,2,ULTRACEMCO,Ultratech Cement Limited,532538,-1.14,7342.5,375736,PERFECT SELL (SHORT),21/02/2023 15:17:54
6,7,HDFCLIFE,HDFC Life Insurance Company Ltd,540777,-1.21,501.8,2389504,PERFECT SELL (SHORT),21/02/2023 15:17:54
