,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
8,9,SBIN,State Bank Of India,500112,0.19,550.8,12157247,PERFECT BEARISH,09/02/2023 14:41:56
0,1,BANKNIFTY,BANKNIFTY,,0.0,41535.85,0,PERFECT BEARISH,09/02/2023 14:41:56
12,13,GAIL,Gail (india) Limited,532155,-0.05,95.75,4873959,PERFECT BEARISH,09/02/2023 14:41:56
5,6,KOTAKBANK,Kotak Mahindra Bank Limited,500247,-0.34,1759.5,1600968,PERFECT BEARISH,09/02/2023 14:41:56
6,7,AXISBANK,Axis Bank Limited,532215,-0.41,868.15,4397036,PERFECT BEARISH,09/02/2023 14:41:56
15,16,PNB,Punjab National Bank,532461,-0.68,51.25,40907355,PERFECT BEARISH,09/02/2023 14:41:56
1,2,ULTRACEMCO,Ultratech Cement Limited,532538,-0.71,7199.0,268460,PERFECT BEARISH,09/02/2023 14:41:56
10,11,ABCAPITAL,Aditya Birla Capital Ltd,540691,-0.77,147.25,1478453,PERFECT BEARISH,09/02/2023 14:41:56
11,12,IBULHSGFIN,Indiabulls Housing Finance Limited,535789,-0.96,119.0,3392767,PERFECT BEARISH,09/02/2023 14:41:56
14,15,IDFCFIRSTB,IDFC First Bank Ltd,539437,-1.01,58.9,14624610,PERFECT BEARISH,09/02/2023 14:41:56
13,14,MOTHERSON,Motherson Sumi Systems Limited,517334,-1.05,79.9,21359851,PERFECT BEARISH,09/02/2023 14:41:56
7,8,MFSL,Max Financial Services Limited,500271,-1.4,746.5,369117,PERFECT BEARISH,09/02/2023 14:41:56
2,3,HEROMOTOCO,Hero Motocorp Limited,500182,-1.67,2571.0,948242,PERFECT BEARISH,09/02/2023 14:41:56
4,5,ACC,Acc Limited,500410,-3.1,1912.55,1348478,PERFECT BEARISH,09/02/2023 14:41:56
9,10,AMBUJACEM,Ambuja Cements Limited,500425,-7.37,356.3,24550033,PERFECT BEARISH,09/02/2023 14:41:56
3,4,ADANIENT,Adani Enterprises Limited,512599,-8.84,1972.9,16556885,PERFECT BEARISH,09/02/2023 14:41:56
2,3,TATAPOWER,Tata Power Company Limited,500400,-0.72,205.65,4849517,Bearish Engulifing-see after 3:15 PM for Next day trade,09/02/2023 14:42:59
0,1,HDFC,Housing Development Finance Corporation Limited,500010,-0.75,2665.75,1587629,Bearish Engulifing-see after 3:15 PM for Next day trade,09/02/2023 14:42:59
1,2,DLF,Dlf Limited,532868,-0.8,357.4,1869097,Bearish Engulifing-see after 3:15 PM for Next day trade,09/02/2023 14:42:59
1,2,ESCORTS,Escorts Limited,500495,-0.43,1973.9,378550,Highly Bearish I-day,09/02/2023 14:49:13
0,1,HONAUT,Honeywell Automation India Limited,517174,-2.17,38217.0,19130,Highly Bearish I-day,09/02/2023 14:49:13
2,3,RECLTD,Rural Electrification Corporation Limited,532955,-2.9,117.35,5667661,Highly Bearish I-day,09/02/2023 14:49:13
0,1,UBL,United Breweries Limited,532478,-1.39,1559.95,122640,Bearish RSi-Stoc,09/02/2023 14:50:21
1,2,TATACHEM,Tata Chemicals Limited,500770,-1.5,1013.95,504665,Bearish RSi-Stoc,09/02/2023 14:50:21
0,1,CNXREALTY,CNXREALTY,,-0.55,409.4,0,Bearish Engulfing - Moderate,09/02/2023 14:51:17
1,2,NCC,Ncc Limited,500294,-0.63,93.9,9017810,Bearish Engulfing - Moderate,09/02/2023 14:51:17
2,3,AKASH,Akash Infraprojects Ltd,538409,-0.97,35.7,294453,Bearish Engulfing - Moderate,09/02/2023 14:51:17
11,12,MAXVIL,Max Ventures And Industries Limited,539940,-1.1,135.1,74592,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
2,3,STYRENIX,Styrenix Performance Materials Ltd,506222,-2.05,701.05,21629,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
5,6,TMB,Tamilnad Mercantile Bank Ltd,543596,-2.21,454.75,116338,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
8,9,DPWIRES,D P Wires Ltd,535012,-2.43,355.7,9700,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
7,8,EIMCOELECO,Eimco Elecon (india) Limited,523708,-2.62,368.15,6813,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
6,7,AARTIDRUGS,Aarti Drugs Limited,524348,-2.94,382.7,152576,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
16,17,SIKKO,Sikko Industries Ltd,538419,-2.97,89.8,15465,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
3,4,MONTECARLO,Monte Carlo Fashions Limited,538836,-3.33,607.4,55461,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
4,5,XPROINDIA,Xpro India Limited,590013,-3.5,565.95,62555,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
15,16,NAHARINDUS,Nahar Industrial Enterprises Limited,519136,-4.24,92.7,111151,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
0,1,TASTYBITE,Tasty Bite Eatables Ltd,519091,-4.32,9249.0,4664,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
9,10,PANAMAPET,Panama Petrochem Limited,524820,-4.83,308.35,314101,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
21,22,ARENTERP,Rajdarshan Industries Ltd,526662,-4.92,32.85,3799,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
20,21,RAJSREESUG,Rajshree Sugars & Chemicals Limited,500354,-5.01,43.65,85572,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
12,13,GATI,Gati Limited,532345,-6.01,130.65,1107322,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
14,15,RBA,Restaurant Brands Asia Ltd,543248,-6.15,99.95,3039943,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
22,23,ZEELEARN,Zee Learn Limited,533287,-6.35,5.9,2625271,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
10,11,ROSSELLIND,Rossell India Limited,533168,-6.72,269.3,81829,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
19,20,MANALIPETC,Manali Petrochemicals Limited,500268,-8.42,70.7,1204671,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
18,19,EKC,Everest Kanto Cylinder Limited,532684,-8.57,77.3,953926,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
1,2,TVSSRICHAK,Tvs Srichakra Limited,509243,-9.84,2962.95,54517,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
17,18,PPLPHARMA,Piramal Pharma Ltd,543635,-10.69,88.6,10703786,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
13,14,JTEKTINDIA,JTEKT India Ltd,520057,-13.96,118.0,900086,Stocks near support level - bearish (Parimal Wadiwala) EOD,09/02/2023 14:53:11
20,21,JSWENERGY,Jsw Energy Limited,533148,5.92,237.25,1112984,Stocks in Downtrend,09/02/2023 14:54:14
14,15,AWL,Adani Wilmar Ltd,543458,4.99,439.7,12653543,Stocks in Downtrend,09/02/2023 14:54:14
34,35,SEQUENT,Sequent Scientific Limited,512529,3.94,76.5,1182416,Stocks in Downtrend,09/02/2023 14:54:14
13,14,JUBLFOOD,Jubilant Foodworks Limited,533155,3.04,456.85,2292350,Stocks in Downtrend,09/02/2023 14:54:14
33,34,TIMETECHNO,Time Technoplast Limited,532856,2.78,83.15,556873,Stocks in Downtrend,09/02/2023 14:54:14
35,36,DBREALTY,D B Realty Limited,533160,2.64,71.9,766385,Stocks in Downtrend,09/02/2023 14:54:14
12,13,HDFCLIFE,HDFC Life Insurance Company Ltd,540777,1.9,518.2,8342309,Stocks in Downtrend,09/02/2023 14:54:14
32,33,HSCL,Himadri Speciality Chemical Limited,500184,1.74,90.75,946429,Stocks in Downtrend,09/02/2023 14:54:14
0,1,ASIANPAINT,Asian Paints Limited,500820,1.43,2805.05,713353,Stocks in Downtrend,09/02/2023 14:54:14
5,6,SBILIFE,SBI Life Insurance Company Ltd,540719,1.37,1180.5,1893062,Stocks in Downtrend,09/02/2023 14:54:14
6,7,INDUSINDBK,Indusind Bank Limited,532187,1.35,1160.85,1868449,Stocks in Downtrend,09/02/2023 14:54:14
9,10,LICI,Life Insurance Corporation of India,543526,0.61,613.95,1193103,Stocks in Downtrend,09/02/2023 14:54:14
30,31,ANANTRAJ,Anant Raj Limited,515055,0.56,107.85,715664,Stocks in Downtrend,09/02/2023 14:54:14
25,26,GICHSGFIN,Gic Housing Finance Limited,511676,0.56,178.7,841381,Stocks in Downtrend,09/02/2023 14:54:14
15,16,ICICIPRULI,Icici Prudential Life Insurance Company Limited,540133,0.53,438.7,861381,Stocks in Downtrend,09/02/2023 14:54:14
36,37,HFCL,Himachal Futuristic Communications Limited,500183,0.44,68.2,3085861,Stocks in Downtrend,09/02/2023 14:54:14
22,23,ZEEL,Zee Entertainment Enterprises Limited,505537,0.31,223.85,2240239,Stocks in Downtrend,09/02/2023 14:54:14
1,2,RELIANCE,Reliance Industries Limited,500325,0.28,2358.45,5213345,Stocks in Downtrend,09/02/2023 14:54:14
21,22,HINDPETRO,Hindustan Petroleum Corporation Limited,500104,0.24,232.4,1330740,Stocks in Downtrend,09/02/2023 14:54:14
11,12,SBIN,State Bank Of India,500112,0.03,549.9,12774668,Stocks in Downtrend,09/02/2023 14:54:14
7,8,AXISBANK,Axis Bank Limited,532215,-0.49,867.5,4554663,Stocks in Downtrend,09/02/2023 14:54:14
24,25,INDIACEM,The India Cements Limited,530005,-0.65,192.05,3253900,Stocks in Downtrend,09/02/2023 14:54:14
16,17,JUNIORBEES,Nippon India ETF Junior BeES,590104,-0.72,409.89,789077,Stocks in Downtrend,09/02/2023 14:54:14
27,28,JKTYRE,Jk Tyre & Industries Limited,530007,-0.83,155.55,633793,Stocks in Downtrend,09/02/2023 14:54:14
28,29,SCI,Shipping Corporation Of India Limited,523598,-0.95,119.45,786368,Stocks in Downtrend,09/02/2023 14:54:14
31,32,HINDCOPPER,Hindustan Copper Limited,513599,-0.97,107.2,2556257,Stocks in Downtrend,09/02/2023 14:54:14
19,20,CANBK,Canara Bank,532483,-1.03,292.6,5576676,Stocks in Downtrend,09/02/2023 14:54:14
18,19,DLF,Dlf Limited,532868,-1.07,356.45,1887586,Stocks in Downtrend,09/02/2023 14:54:14
38,39,PNB,Punjab National Bank,532461,-1.07,51.05,42265913,Stocks in Downtrend,09/02/2023 14:54:14
29,30,IBULHSGFIN,Indiabulls Housing Finance Limited,535789,-1.29,118.6,3478366,Stocks in Downtrend,09/02/2023 14:54:14
10,11,ADANIPORTS,Adani Ports And Special Economic Zone Limited,532921,-2.96,581.5,20586226,Stocks in Downtrend,09/02/2023 14:54:14
3,4,ACC,Acc Limited,500410,-3.16,1911.35,1364109,Stocks in Downtrend,09/02/2023 14:54:14
23,24,NDTV,New Delhi Television Limited,532529,-4.98,216.35,881530,Stocks in Downtrend,09/02/2023 14:54:14
26,27,ADANIPOWER,Adani Power Limited,533096,-5.0,172.8,4229264,Stocks in Downtrend,09/02/2023 14:54:14
8,9,ADANIGREEN,Adani Green Energy Ltd,541450,-5.0,762.35,4620652,Stocks in Downtrend,09/02/2023 14:54:14
4,5,ADANITRANS,Adani Transmission Limited,539254,-5.0,1249.1,816790,Stocks in Downtrend,09/02/2023 14:54:14
37,38,PAISALO,Paisalo Digital Ltd,532900,-5.69,60.55,509620,Stocks in Downtrend,09/02/2023 14:54:14
17,18,AMBUJACEM,Ambuja Cements Limited,500425,-7.29,356.6,25033108,Stocks in Downtrend,09/02/2023 14:54:14
2,3,ADANIENT,Adani Enterprises Limited,512599,-10.09,1945.9,16847941,Stocks in Downtrend,09/02/2023 14:54:14
