,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,KAYNES,Kaynes Technology India Ltd,535493,1.13,906.0,65174,Intraday Buying seen in the past 15 minutes,21/02/2023 10:27:40
1,2,LOYALTEX,Loyal Textile Mills Ltd,514036,0.69,648.1,34,Intraday Buying seen in the past 15 minutes,21/02/2023 10:27:40
2,3,AGROPHOS,Agro Phos India Ltd,538387,-0.14,34.45,48374,Intraday Buying seen in the past 15 minutes,21/02/2023 10:27:40
0,1,NTPC,Ntpc Limited,532555,1.94,171.15,5060383,BUY open equals to Low,21/02/2023 10:28:49
0,1,NTPC,Ntpc Limited,532555,2.0,171.25,5096656,Day low = High,21/02/2023 10:30:50
2,3,GODREJCP,Godrej Consumer Products Limited,532424,1.58,942.35,349051,JAVEED HUSSAIN INTRADAY BUY,21/02/2023 10:31:55
3,4,BHARATFORG,Bharat Forge Limited,500493,0.87,867.85,532904,JAVEED HUSSAIN INTRADAY BUY,21/02/2023 10:31:55
1,2,ACC,Acc Limited,500410,0.41,1858.3,234732,JAVEED HUSSAIN INTRADAY BUY,21/02/2023 10:31:55
4,5,GAIL,Gail (india) Limited,532155,0.37,96.05,1177638,JAVEED HUSSAIN INTRADAY BUY,21/02/2023 10:31:55
0,1,BOSCHLTD,Bosch Limited,500530,0.22,18223.3,3890,JAVEED HUSSAIN INTRADAY BUY,21/02/2023 10:31:55
0,1,CREATIVE,Creative Peripherals & Distribution Ltd,538414,2.29,473.0,426,Santu baba trick on open equal low with 1% higher than previous close,21/02/2023 10:32:51
4,5,DEEPENR,Deep Energy Resources Ltd,532760,1.83,119.95,5017,IntraDay Long:,21/02/2023 10:35:14
0,1,HAPPSTMNDS,Happiest Minds Technologies Ltd,543227,1.77,921.55,305608,IntraDay Long:,21/02/2023 10:35:14
5,6,WALCHANNAG,Walchandnagar Industries Limited,507410,1.21,62.55,9662,IntraDay Long:,21/02/2023 10:35:14
3,4,APOLLOPIPE,Apollo Pipes Ltd,531761,0.92,504.35,5041,IntraDay Long:,21/02/2023 10:35:14
7,8,MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 ETF,543465,0.74,36.99,59,IntraDay Long:,21/02/2023 10:35:14
