,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
3,4,DCAL,Dishman Carbogen Amcis Ltd,540701,11.6,121.2,6932190,15 minute Stock Breakouts,21/02/2023 14:25:18
1,2,ZENSARTECH,Zensar Technologies Limited,504067,7.19,290.7,6002194,15 minute Stock Breakouts,21/02/2023 14:25:18
4,5,GENUSPOWER,Genus Power Infrastructures Limited,530343,3.85,91.65,648576,15 minute Stock Breakouts,21/02/2023 14:25:18
2,3,ZENTEC,Zen Technologies Limited,533339,2.49,257.6,2556372,15 minute Stock Breakouts,21/02/2023 14:25:18
0,1,VOLTAS,Voltas Limited,500575,2.23,892.5,1670596,15 minute Stock Breakouts,21/02/2023 14:25:18
0,1,CHALET,Chalet Hotels Ltd,542399,5.39,383.1,132436,Intraday Buying seen in the past 15 minutes,21/02/2023 14:27:02
0,1,SHILPAMED,Shilpa Medicare Limited,530549,9.69,298.75,8470548,Volume Shockers (stocks with rising volumes),21/02/2023 14:27:51
1,2,ZENSARTECH,Zensar Technologies Limited,504067,7.19,290.7,6020905,Volume Shockers (stocks with rising volumes),21/02/2023 14:27:51
5,6,ZENSARTECH,Zensar Technologies Limited,504067,7.15,290.6,6026358,Short term breakouts,21/02/2023 14:28:42
4,5,FOCUS,Focus Lighting & Fixtures Ltd,538416,5.0,490.8,180246,Short term breakouts,21/02/2023 14:28:42
3,4,SYMPHONY,Symphony Limited,517385,3.95,1102.0,916491,Short term breakouts,21/02/2023 14:28:42
1,2,IONEXCHANG,Ion Exchange (India) Ltd,500214,3.47,3356.8,46798,Short term breakouts,21/02/2023 14:28:42
7,8,IZMO,Izmo Limited,532341,1.79,99.3,759268,Short term breakouts,21/02/2023 14:28:42
2,3,KOVAI,Kovai Medical Center & Hospital Ltd,523323,1.69,1914.45,159302,Short term breakouts,21/02/2023 14:28:42
0,1,CERA,Cera Sanitaryware Limited,532443,1.56,6536.15,58591,Short term breakouts,21/02/2023 14:28:42
6,7,CAREERP,Career Point Limited,533260,1.42,171.8,574824,Short term breakouts,21/02/2023 14:28:42
8,9,PENIND,Pennar Industries Limited,513228,0.19,80.4,3990409,Short term breakouts,21/02/2023 14:28:42
1,2,SYMPHONY,Symphony Limited,517385,4.07,1103.25,961710,Potential breakouts,21/02/2023 14:31:08
5,6,LIKHITHA,Likhitha Infrastructure Ltd,543240,2.0,262.65,633312,Potential breakouts,21/02/2023 14:31:08
2,3,CYIENT,Cyient Limited,532175,0.96,947.95,308432,Potential breakouts,21/02/2023 14:31:08
3,4,JBMA,Jbm Auto Limited,532605,0.1,581.6,548607,Potential breakouts,21/02/2023 14:31:08
4,5,IGL,Indraprastha Gas Limited,532514,-0.11,435.7,2685249,Potential breakouts,21/02/2023 14:31:08
0,1,LINDEINDIA,Linde India Limited,523457,-1.97,3734.95,65903,Potential breakouts,21/02/2023 14:31:08
4,5,GODREJCP,Godrej Consumer Products Limited,532424,0.87,935.75,773157,PERFECT SELL (SHORT),21/02/2023 14:31:56
3,4,HDFCBANK,Hdfc Bank Limited,500180,0.37,1646.4,5578973,PERFECT SELL (SHORT),21/02/2023 14:31:56
2,3,HDFCAMC,HDFC Asset Management Company Ltd,541729,-0.96,1840.55,236866,PERFECT SELL (SHORT),21/02/2023 14:31:56
5,6,HDFCLIFE,HDFC Life Insurance Company Ltd,540777,-0.96,503.05,2038822,PERFECT SELL (SHORT),21/02/2023 14:31:56
1,2,ULTRACEMCO,Ultratech Cement Limited,532538,-1.17,7339.9,334678,PERFECT SELL (SHORT),21/02/2023 14:31:56
0,1,HONAUT,Honeywell Automation India Limited,517174,-1.74,36117.8,11119,PERFECT SELL (SHORT),21/02/2023 14:31:56
6,7,CANBK,Canara Bank,532483,-2.85,280.75,10815005,PERFECT SELL (SHORT),21/02/2023 14:31:56
9,10,KANANIIND,Kanani Industries Limited,506184,2.53,8.1,66568,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
0,1,LAXMIMACH,Lakshmi Machine Works Limited,500252,0.59,11340.0,1463,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
4,5,ICICIALPLV,ICICI Prudential Alpha Low Vol 30 ETF,543219,0.45,173.02,28907,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
1,2,BESTAGRO,Best Agrolife Ltd,539660,0.42,1097.2,41519,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
5,6,DCMNVL,DCM Nouvelle Ltd,542729,0.29,138.0,19730,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
3,4,UTISENSETF,UTI Sensex ETF,539312,-0.05,647.49,1694,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
8,9,AXISHCETF,Axis Healthcare ETF,535382,-0.12,77.96,1268,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
2,3,MFL,Meghmani Finechem Ltd,543332,-0.24,1046.3,15723,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
7,8,BANARBEADS,Banaras Beads Limited,526849,-0.37,80.2,4983,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
6,7,WIPL,Western India Plywoods Ltd,538415,-1.17,89.0,231,SuperTrend positive breakout - 10 mins,21/02/2023 14:32:45
68,69,SAKAR,Sakar Healthcare Ltd,538377,11.22,248.75,55009,MACD Bearish or Bullish crossover,21/02/2023 14:33:41
85,86,UCALFUEL,Ucal Fuel Systems Limited,500464,10.31,124.1,436036,MACD Bearish or Bullish crossover,21/02/2023 14:33:41
126,127,KARMAENG,Karma Energy Limited,533451,9.84,27.35,8223,MACD Bearish or Bullish crossover,21/02/2023 14:33:41
90,91,ASHAPURMIN,Ashapura Minechem Limited,527001,8.56,113.5,1021360,MACD Bearish or Bullish crossover,21/02/2023 14:33:41
108,109,TRU,TruCap Finance Ltd,540268,7.08,65.0,3692440,MACD Bearish or Bullish crossover,21/02/2023 14:33:41
