,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,156,EXCEL,Excel Realty N Infra Limited,533090.0,12.5,0.45,1170099,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
1,155,VISESHINFO,Visesh Infotecnics Limited,532411.0,11.11,0.5,2447047,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
2,126,HTMEDIA,Ht Media Limited,532662.0,10.34,19.2,401025,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
3,154,SANWARIA,Sanwaria Agro Oils Limited,519260.0,9.09,0.6,285073,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
4,142,SUPERSPIN,Super Spinning Mills Limited,521180.0,8.28,8.5,35640,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
5,153,BALLARPUR,Ballarpur Industries Limited,500102.0,6.67,0.8,196463,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
6,130,CELEBRITY,Celebrity Fashions Limited,532695.0,6.38,15.0,67920,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
7,132,BAJAJHIND,Bajaj Hindusthan Sugar Limited,500032.0,6.0,13.25,1815163,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
8,148,RTNPOWER,Rattanindia Power Limited,533122.0,5.97,3.55,3118823,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
9,152,GTLINFRA,Gtl Infrastructure Limited,532775.0,5.88,0.9,2151285,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
10,150,LCCINFOTEC,Lcc Infotech Limited,532019.0,5.56,1.9,52373,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
11,124,VARDMNPOLY,Vardhman Polytex Limited,514175.0,5.38,20.55,6202,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
12,120,BRNL,Bharat Road Network,540700.0,5.15,30.65,9813,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
13,39,AWL,Adani Wilmar Ltd,543458.0,4.99,379.7,839573,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
14,98,DBREALTY,D B Realty Limited,533160.0,4.95,62.55,68825,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
15,134,MICEL,MIC Electronics Ltd,532850.0,4.9,12.85,35390,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
16,133,IL&FSENGG,Il&fs Engineering And Construction Company Limited,532907.0,4.84,13.0,5506,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
17,151,SHRENIK,Shrenik Ltd,538441.0,4.55,1.15,237405,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
18,145,JPPOWER,Jaiprakash Power Ventures Limited,532627.0,4.51,6.95,13304915,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
19,82,SHIVATEX,Shiva Texyarn Ltd,511108.0,4.42,118.05,45199,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
20,99,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,507794.0,4.26,59.95,27629,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
21,108,ABAN,Aban Offshore Limited,523204.0,4.26,41.6,84430,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
22,97,GENCON,Generic Engineering Construction & Projects Ltd,539407.0,4.14,64.2,57545,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
23,137,MITTAL,Mittal Life Style Ltd,535062.0,4.0,11.7,14979,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
24,50,RUSHIL,Rushil Decor Limited,533470.0,3.73,328.4,8989,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
25,23,MAZDOCK,Mazagon Dock Shipbuilders Ltd,543237.0,3.68,746.0,436074,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
26,63,RAMCOSYS,Ramco Systems Limited,532370.0,3.18,220.6,48368,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
27,115,ELGIRUBCO,Elgi Rubber Company Limited,,3.1,34.9,1683,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
28,14,JCHAC,Johnson Controls-Hitachi Air Condition. India Ltd,523398.0,3.08,1193.6,12364,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
29,13,RAYMOND,Raymond Limited,500330.0,3.07,1310.35,101685,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
30,141,JPASSOCIAT,Jaiprakash Associates Limited,532532.0,2.87,8.95,1003691,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
31,4,INDIAMART,Indiamart Intermesh Ltd,542726.0,2.84,4986.8,69748,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
32,135,ONELIFECAP,Onelife Capital Advisors Limited,533632.0,2.8,12.85,1072,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
33,109,RAJSREESUG,Rajshree Sugars & Chemicals Limited,500354.0,2.76,40.95,4460,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
34,71,GICHSGFIN,Gic Housing Finance Limited,511676.0,2.76,169.55,45913,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
35,66,SAGCEM,Sagar Cements Limited,502090.0,2.59,211.8,12196,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
36,46,RITES,Rites Ltd,541556.0,2.39,334.0,53508,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
37,104,MARALOVER,Maral Overseas Limited,521018.0,2.34,50.35,2801,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
38,80,RAMCOIND,Ramco Industries Limited,532369.0,2.34,138.0,10195,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
39,129,DHANBANK,Dhanlaxmi Bank Limited,532180.0,2.24,15.95,512674,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
40,105,J&KBANK,The Jammu & Kashmir Bank Limited,532209.0,2.24,50.3,1359811,MACD Bearish or Bullish crossover,01/03/2023 10:18:00
