,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
17,18,NTPC,Ntpc Limited,532555,0.18,169.15,4423360,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
14,15,CONCOR,Container Corporation Of India Limited,531344,-0.14,624.3,762425,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
12,13,IPCALAB,Ipca Laboratories Limited,524494,-0.24,856.3,28449,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
8,9,COLPAL,Colgate Palmolive (india) Limited,500830,-0.35,1445.6,136947,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
4,5,BAJAJ-AUTO,Bajaj Auto Limited,532977,-0.39,3826.3,82319,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
15,16,JUBLFOOD,Jubilant Foodworks Limited,533155,-0.6,482.4,371009,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
13,14,LUPIN,Lupin Limited,500257,-0.61,730.25,123384,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
0,1,NESTLEIND,Nestle India Limited,500790,-0.9,18993.45,11830,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
10,11,HAVELLS,Havells India Limited,517354,-0.94,1165.45,210916,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
6,7,OFSS,Oracle Financial Services Software Limited,532466,-0.98,3024.65,14720,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
9,10,SBILIFE,SBI Life Insurance Company Ltd,540719,-1.13,1219.55,298932,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
5,6,TCS,Tata Consultancy Services Limited,532540,-1.14,3394.45,413761,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
11,12,CIPLA,Cipla Limited,500087,-1.39,1020.0,752284,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
7,8,INFY,Infosys Limited,500209,-1.48,1515.95,1836451,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
1,2,BAJFINANCE,Bajaj Finance Limited,500034,-1.52,5930.0,430154,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
2,3,BRITANNIA,Britannia Industries Limited,500825,-2.56,4293.95,158796,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
3,4,COFORGE,Coforge (Niit Tech),532541,-2.96,4288.05,137317,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
16,17,LAURUSLABS,Laurus Labs Limited,540222,-3.47,329.95,3034921,BULLISH FOR NEXT DAY,31/01/2023 10:44:10
84,85,RSSOFTWARE,R. S. Software (india) Limited,517447,10.53,26.25,50773,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
82,83,TRIDENT,Trident Limited,521064,7.55,34.2,9030048,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
86,87,JETFREIGHT,Jet Freight Logistics Ltd,538390,6.33,21.0,1141148,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
95,96,ANTGRAPHIC,Antarctica Limited,526715,6.25,0.85,47629,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
32,33,ASAHIINDIA,Asahi India Glass Limited,515030,5.99,498.3,121979,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
94,95,GAYAHWS,Gayatri Highways Ltd,541546,5.88,0.9,65117,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
25,26,MAZDOCK,Mazagon Dock Shipbuilders Ltd,543237,5.3,803.7,2849009,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
26,27,ADFFOODS,Adf Foods Limited,519183,5.08,760.9,51825,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
90,91,TNTELE,Tamilnadu Telecommunication Limited,523419,4.93,7.45,9390,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
27,28,SURYAROSNI,Surya Roshni Limited,500336,4.87,633.0,226291,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
93,94,TVVISION,Tv Vision Limited,540083,4.26,2.45,341,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
61,62,CYBERTECH,Cybertech Systems And Software Limited,532173,3.59,132.9,15161,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
60,61,MAXVIL,Max Ventures And Industries Limited,539940,3.3,145.4,29527,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
23,24,PEL,Piramal Enterprises Limited,500302,3.17,843.25,258090,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
49,50,VEDL,Vedanta Limited,500295,2.86,331.1,4192761,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
63,64,ESTER,Ester Industries Limited,500136,2.77,126.0,18560,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
22,23,MGL,Mahanagar Gas Limited,539957,2.5,870.65,76755,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
21,22,COROMANDEL,Coromandel International Limited,506395,2.5,881.0,103048,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
38,39,JUBLINDS,Jubilant Industries Limited,533320,2.43,404.85,3328,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
89,90,SUPERSPIN,Super Spinning Mills Limited,521180,2.41,8.5,123,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
71,72,LEMONTREE,Lemon Tree Hotels Ltd,541233,2.31,75.2,535970,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
3,4,ESABINDIA,Esab India Limited,500133,2.26,4007.45,3397,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
28,29,SOBHA,Sobha Limited,532784,2.25,597.2,34147,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
44,45,KIRLFER,Kirloskar Ferrous Industries Ltd,500245,2.17,372.6,117104,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
56,57,POWERGRID,Power Grid Corporation Of India Limited,532898,2.15,216.4,2446917,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
47,48,BOROLTD,Borosil Ltd,543212,2.13,352.7,10124,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
18,19,SUNDRMFAST,Sundram Fasteners Limited,500403,1.74,1004.95,19911,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
9,10,SRF,Srf Limited,503806,1.65,2186.95,884285,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
62,63,DEEPENR,Deep Energy Resources Ltd,532760,1.64,127.25,1748,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
81,82,CPSEETF,CPSE ETF*,538057,1.54,38.24,138009,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
1,2,INDIAMART,Indiamart Intermesh Ltd,542726,1.53,4485.55,16379,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
77,78,ICICI5GSEC,ICICI Prudential 5 Year G-Sec ETF,543480,1.52,51.4,268,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
13,14,AMBIKCO,Ambika Cotton Mills Limited,531978,1.48,1577.6,640,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
31,32,KPRMILL,K.p.r. Mill Limited,532889,1.29,520.15,21332,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
35,36,IGL,Indraprastha Gas Limited,532514,1.18,421.0,339061,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
48,49,AGI,AGI Greenpac Ltd,500187,1.13,334.55,106270,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
70,71,SMCGLOBAL,SMC Global Securities Ltd,543263,1.11,77.2,29504,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
51,52,STERTOOLS,Sterling Tools Limited,530759,1.01,326.15,26569,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
41,42,PREMEXPLN,Premier Explosives Limited,526247,0.94,393.75,1780,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
69,70,CAPTRUST,Capital Trust Ltd.,511505,0.93,81.5,898,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
75,76,INTLCONV,International Conveyors Ltd,509709,0.8,56.95,8202,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
58,59,RPPL,Rajshree Polypack Ltd,535109,0.79,171.9,1243,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
0,1,CERA,Cera Sanitaryware Limited,532443,0.51,5307.9,1730,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
17,18,KDDL,Kddl Limited,532054,0.46,1058.0,2005,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
40,41,NUCLEUS,Nucleus Software Exports Limited,531209,0.43,399.05,4467,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
6,7,GARFIBRES,Garware Technical Fibres Ltd,509557,0.4,2924.7,1157,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
29,30,YUKEN,Yuken India Ltd,522108,0.29,542.35,1976,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
54,55,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,,0.24,271.8,434,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
78,79,MSUMI,Motherson Sumi Wiring India Ltd,543498,0.2,51.2,1352909,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
14,15,EXPLEOSOL,Expleo Solutions Ltd,533121,0.18,1239.85,1452,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
59,60,SOFTTECH,Softtech Engineers Ltd,535078,0.12,171.8,874,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
30,31,ALLSEC,Allsec Technologies Limited,532633,0.11,525.5,2153,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
24,25,RAJESHEXPO,Rajesh Exports Limited,531500,0.1,837.0,78076,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
57,58,ACCURACY,Accuracy Shipping Ltd,535090,0.06,176.45,1164,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
5,6,CRISIL,Crisil Limited,500092,0.02,3046.9,4486,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
79,80,GILT5YBEES,Nippon India ETF 5 Year Gilt,535379,0.02,50.63,6180,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
20,21,LIQUIDETF,DSP BlackRock Liquid ETF,541097,0.0,1000.01,14498,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
46,47,LATENTVIEW,Latent View Analytics Ltd,543398,-0.07,372.0,58476,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
39,40,DPWIRES,D P Wires Ltd,535012,-0.12,400.0,1236,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
43,44,DELPHIFX,Delphi World Money Ltd,533452,-0.15,375.0,788,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
8,9,CAMS,Computer Age Management Services Ltd,543232,-0.15,2258.5,14052,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
64,65,JINDALSAW,Jindal Saw Limited,500378,-0.16,123.0,1832421,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
80,81,DIVOPPBEES,Nippon India ETF Dividend Opportunities,,-0.21,48.37,2104,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
72,73,NITIRAJ,Nitiraj Engineers Ltd,538407,-0.27,74.95,5543,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
37,38,SOLARA,Solara Active Pharma Sciences Ltd,541540,-0.29,410.9,12394,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
4,5,NIFTYDIVOPPS50,NIFTYDIVOPPS50,,-0.3,3853.15,0,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
88,89,ONEPOINT,One Point One Solutions Ltd,535039,-0.31,16.15,281418,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
66,67,SIKKO,Sikko Industries Ltd,538419,-0.36,97.0,3121,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
45,46,AEGISCHEM,Aegis Logistics Limited,500003,-0.41,372.05,358275,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
15,16,SHAREINDIA,Share India Securities Ltd,540725,-0.43,1193.45,7817,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
34,35,JUBLFOOD,Jubilant Foodworks Limited,533155,-0.45,483.1,375341,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
12,13,HDFCBANK,Hdfc Bank Limited,500180,-0.57,1604.95,3534106,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
7,8,HDFC,Housing Development Finance Corporation Limited,500010,-0.68,2630.3,1532590,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
42,43,SULA,Sula Vineyards Ltd,543711,-0.71,375.1,87833,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
52,53,INDIANB,Indian Bank,532814,-0.76,294.6,548619,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
73,74,CLEDUCATE,CL Educate,540403,-0.96,61.6,25404,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
16,17,HAVELLS,Havells India Limited,517354,-1.01,1164.65,214704,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
10,11,360ONE,360 ONE WAM Ltd,542772,-1.05,1825.55,21158,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
33,34,MARICO,Marico Limited,531642,-1.37,497.35,404742,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
36,37,SHARIABEES,Nippon India ETF Shariah BeES,590109,-1.37,413.3,420,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
55,56,PODDARMENT,Poddar Pigments Limited,524570,-1.67,264.4,499,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
87,88,SGL,Stl Global Limited,532730,-1.73,17.0,1682,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
74,75,GENCON,Generic Engineering Construction & Projects Ltd,539407,-2.19,57.95,81605,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
65,66,LFIC,Lakshmi Finance & Industrial Corporation Limited,,-2.42,115.05,2207,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
76,77,ACEINTEG,Ace Integrated Solutions Ltd,538440,-2.59,54.55,1723,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
2,3,BRITANNIA,Britannia Industries Limited,500825,-2.61,4291.6,162732,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
11,12,HESTERBIO,Hester Biosciences Limited,524669,-2.85,1715.95,2545,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
19,20,TECHM,Tech Mahindra Limited,532755,-3.46,1000.2,2163827,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
50,51,LAURUSLABS,Laurus Labs Limited,540222,-3.47,329.95,3052161,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
67,68,PTC,Ptc India Limited,532524,-3.68,94.25,2130861,MACD Bearish or Bullish crossover,31/01/2023 10:45:25
