,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,TIINDIA,Tube Investments of India Ltd,540762,1.52,2746.0,52657,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
2,3,PVR,Pvr Limited,532689,1.5,1519.55,154624,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
5,6,ZYDUSLIFE,Zydus Lifesciences Ltd,532321,0.98,470.75,232880,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
1,2,LALPATHLAB,Dr. Lal Path Labs Ltd.,539524,0.95,1850.8,161338,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
6,7,TATAMTRDVR,Tata Motors Limited,570001,0.28,215.75,404717,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
7,8,NAVNETEDUL,Navneet Education Limited,508989,-0.36,95.75,38784,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
3,4,GMBREW,Gm Breweries Limited,507488,-0.48,560.0,7046,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
4,5,LANDMARK,Landmark Cars Ltd,543714,-2.33,526.65,18282,Intraday Buying seen in the past 15 minutes,14/03/2023 10:53:31
0,1,BHARTIARTL,Bharti Airtel Limited,532454,0.59,769.8,1015670,BUY open equals to Low,14/03/2023 10:54:20
1,2,NTPC,Ntpc Limited,532555,0.42,180.45,2836045,BUY open equals to Low,14/03/2023 10:54:20
2,3,SCAPDVR,Stampede Capital Ltd-DVR,570005,4.72,13.3,1581312,Santu baba trick on open equal low with 1% higher than previous close,14/03/2023 10:55:11
1,2,LEMONTREE,Lemon Tree Hotels Ltd,541233,4.18,78.55,4126008,Santu baba trick on open equal low with 1% higher than previous close,14/03/2023 10:55:11
3,4,FLFL,Future Lifestyle Fashions Limited,536507,4.1,6.35,333391,Santu baba trick on open equal low with 1% higher than previous close,14/03/2023 10:55:11
0,1,APOLSINHOT,Apollo Sindoori Hotels Limited,,3.59,1105.8,307,Santu baba trick on open equal low with 1% higher than previous close,14/03/2023 10:55:11
7,8,KEEPLEARN,DSJ Keep Learning Ltd,526677,3.17,3.25,15485,IntraDay Long:,14/03/2023 10:55:37
5,6,ATLANTA,Atlanta  Limited,532759,3.07,11.75,869,IntraDay Long:,14/03/2023 10:55:37
6,7,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,532925,2.5,4.1,4715,IntraDay Long:,14/03/2023 10:55:37
2,3,PPAP,Ppap Automotive Limited,532934,2.21,187.55,421,IntraDay Long:,14/03/2023 10:55:37
0,1,TORNTPHARM,Torrent Pharmaceuticals Limited,500420,0.35,1513.95,46675,IntraDay Long:,14/03/2023 10:55:37
3,4,SDL26BEES,Nippon India ETF Nifty SDL-2026 Maturity,535377,0.14,110.99,1553,IntraDay Long:,14/03/2023 10:55:37
