,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
2,3,DIXON,Dixon Technologies,540699,1.8,7831.0,207620,PERFECT BEARISH,10/04/2024 12:58:32
7,8,TECHM,Tech Mahindra Limited,532755,1.56,1270.95,1096222,PERFECT BEARISH,10/04/2024 12:58:32
11,12,IRCTC,Indian Railway Catering & Tourism Corporation Ltd,542830,1.18,1022.4,1577477,PERFECT BEARISH,10/04/2024 12:58:32
13,14,JSWSTEEL,Jsw Steel Limited,500228,0.98,883.2,1530092,PERFECT BEARISH,10/04/2024 12:58:32
6,7,INFY,Infosys Limited,500209,0.68,1505.0,4446309,PERFECT BEARISH,10/04/2024 12:58:32
14,15,CANFINHOME,Can Fin Homes Limited,511196,0.57,815.15,436847,PERFECT BEARISH,10/04/2024 12:58:32
12,13,TATAMOTORS,Tata Motors Limited,500570,0.5,1013.5,2460616,PERFECT BEARISH,10/04/2024 12:58:32
16,17,AUBANK,AU Small Finance Bank,540611,0.47,635.25,1276979,PERFECT BEARISH,10/04/2024 12:58:32
10,11,MFSL,Max Financial Services Limited,500271,0.28,1037.0,163049,PERFECT BEARISH,10/04/2024 12:58:32
15,16,SBIN,State Bank Of India,500112,0.27,766.3,4960602,PERFECT BEARISH,10/04/2024 12:58:32
0,1,NIFTY,NIFTY,,0.23,22693.95,0,PERFECT BEARISH,10/04/2024 12:58:32
20,21,HINDCOPPER,Hindustan Copper Limited,513599,0.18,359.0,12234824,PERFECT BEARISH,10/04/2024 12:58:32
21,22,TATASTEEL,Tata Steel Limited,500470,0.09,166.15,41647008,PERFECT BEARISH,10/04/2024 12:58:32
5,6,TVSMOTOR,Tvs Motor Company Limited,532343,0.01,2099.25,411125,PERFECT BEARISH,10/04/2024 12:58:32
18,19,BALRAMCHIN,Balrampur Chini Mills Limited,500038,-0.03,392.85,1642473,PERFECT BEARISH,10/04/2024 12:58:32
22,23,FEDERALBNK,The Federal Bank  Limited,500469,-0.26,155.4,17077491,PERFECT BEARISH,10/04/2024 12:58:32
19,20,EXIDEIND,Exide Industries Limited,500086,-0.29,383.0,10446293,PERFECT BEARISH,10/04/2024 12:58:32
3,4,APOLLOHOSP,Apollo Hospitals Enterprise Limited,508869,-0.32,6484.55,112277,PERFECT BEARISH,10/04/2024 12:58:32
9,10,GLENMARK,Glenmark Pharmaceuticals Limited,532296,-0.53,1041.4,887600,PERFECT BEARISH,10/04/2024 12:58:32
4,5,GODREJPROP,Godrej Properties Limited,533150,-1.1,2674.8,529187,PERFECT BEARISH,10/04/2024 12:58:32
8,9,AUROPHARMA,Aurobindo Pharma Limited,524804,-1.23,1118.0,581200,PERFECT BEARISH,10/04/2024 12:58:32
17,18,HDFCLIFE,HDFC Life Insurance Company Ltd,540777,-1.53,624.25,4870051,PERFECT BEARISH,10/04/2024 12:58:32
1,2,MARUTI,Maruti Suzuki India Limited,532500,-1.85,12649.95,266495,PERFECT BEARISH,10/04/2024 12:58:32
1,2,ADANIPORTS,Adani Ports And Special Economic Zone Limited,532921,-0.26,1352.95,1585743,Bearish Engulifing-see after 3:15 PM for Next day trade,10/04/2024 12:58:51
2,3,LICHSGFIN,Lic Housing Finance Limited,500253,-0.31,649.35,1824054,Bearish Engulifing-see after 3:15 PM for Next day trade,10/04/2024 12:58:51
0,1,SUNPHARMA,Sun Pharmaceuticals Industries Limited,524715,-0.64,1592.35,860188,Bearish Engulifing-see after 3:15 PM for Next day trade,10/04/2024 12:58:51
0,1,GULPOLY,Gulshan Polyols Limited,,-0.84,206.25,803089,Bearish Engulfing - Strong,10/04/2024 12:58:59
