,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
2,3,GPIL,Godawari Power And Ispat Limited,532734,6.8,808.9,1920278,pure bullish trend stocks,10/04/2024 11:46:40
0,1,MCX,Multi Commodity Exchange Of India Limited,534091,5.25,3928.0,2120339,pure bullish trend stocks,10/04/2024 11:46:40
1,2,MCDOWELL-N,United Spirits Limited,532432,3.9,1172.3,1617893,pure bullish trend stocks,10/04/2024 11:46:40
4,5,SUMICHEM,Sumitomo Chemical India Ltd,542920,1.78,392.3,122152,pure bullish trend stocks,10/04/2024 11:46:40
5,6,GSPL,Gujarat State Petronet Limited,532702,1.52,390.25,1516605,pure bullish trend stocks,10/04/2024 11:46:40
3,4,TATAPOWER,Tata Power Company Limited,500400,0.71,432.95,12172656,pure bullish trend stocks,10/04/2024 11:46:40
0,1,BSE,BSE (Bombay stock exchange),20,4.21,2861.25,745558,Bullish Engulfing Pattern,10/04/2024 11:47:03
5,6,GENUSPOWER,Genus Power Infrastructures Limited,530343,3.32,264.5,679722,Bullish Engulfing Pattern,10/04/2024 11:47:03
1,2,SRF,Srf Limited,503806,1.89,2642.05,275814,Bullish Engulfing Pattern,10/04/2024 11:47:03
2,3,LICNETFSEN,LIC Nomura MF ETF - SENSEX,539487,1.39,824.98,134,Bullish Engulfing Pattern,10/04/2024 11:47:03
4,5,BBTCL,B&B Triplewall Containers Ltd,535120,1.38,271.95,3567,Bullish Engulfing Pattern,10/04/2024 11:47:03
3,4,POWERGRID,Power Grid Corporation Of India Limited,532898,0.87,283.65,4357016,Bullish Engulfing Pattern,10/04/2024 11:47:03
6,7,BANKIETF,ICICI Prudential Nifty Bank ETF,542730,0.24,49.35,126982,Bullish Engulfing Pattern,10/04/2024 11:47:03
1,2,CONCOR,Container Corporation Of India Limited,531344,4.97,970.35,2473925,bullish-rsi-stochastic,10/04/2024 11:47:21
2,3,HINDALCO,Hindalco Industries Limited,500440,1.53,597.6,5878438,bullish-rsi-stochastic,10/04/2024 11:47:21
3,4,TATAPOWER,Tata Power Company Limited,500400,0.78,433.25,12231140,bullish-rsi-stochastic,10/04/2024 11:47:21
4,5,RBLBANK,Rbl Bank Limited,540065,0.6,260.35,2242355,bullish-rsi-stochastic,10/04/2024 11:47:21
0,1,GRASIM,Grasim Industries Limited,500300,0.26,2307.35,198713,bullish-rsi-stochastic,10/04/2024 11:47:21
2,3,MCDOWELL-N,United Spirits Limited,532432,4.02,1173.75,1643327,My-intraday-buy-setup-ADX,10/04/2024 11:47:49
1,2,NAVINFLUOR,Navin Fluorine International Limited,532504,3.3,3158.5,215590,My-intraday-buy-setup-ADX,10/04/2024 11:47:49
0,1,ABBOTINDIA,Abbott India Limited,500488,3.01,27215.75,10769,My-intraday-buy-setup-ADX,10/04/2024 11:47:49
4,5,ASHOKLEY,Ashok Leyland Limited,500477,1.16,178.1,4517714,My-intraday-buy-setup-ADX,10/04/2024 11:47:49
3,4,IGL,Indraprastha Gas Limited,532514,0.83,479.75,1945224,My-intraday-buy-setup-ADX,10/04/2024 11:47:49
