,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
7,8,INDUSINDBK,Indusind Bank Limited,532187,0.39,1561.05,985144,SELL OPEN=HIGH,10/04/2024 13:48:44
0,1,DRREDDY,Dr. Reddy's Laboratories Limited,500124,0.12,6175.35,101844,SELL OPEN=HIGH,10/04/2024 13:48:44
12,13,FEDERALBNK,The Federal Bank  Limited,500469,0.0,155.8,19785692,SELL OPEN=HIGH,10/04/2024 13:48:44
5,6,DALBHARAT,Dalmia Bharat Limited,533309,-0.06,1989.65,147930,SELL OPEN=HIGH,10/04/2024 13:48:44
10,11,BALRAMCHIN,Balrampur Chini Mills Limited,500038,-0.06,392.7,1759263,SELL OPEN=HIGH,10/04/2024 13:48:44
4,5,HINDUNILVR,Hindustan Unilever Limited,500696,-0.11,2261.65,1267762,SELL OPEN=HIGH,10/04/2024 13:48:44
1,2,SIEMENS,Siemens Limited,500550,-0.12,5598.65,102051,SELL OPEN=HIGH,10/04/2024 13:48:44
11,12,MANAPPURAM,Manappuram Finance Limited,531213,-0.18,195.55,2077025,SELL OPEN=HIGH,10/04/2024 13:48:44
9,10,SBICARD,SBI Cards & Payment Services Ltd,543066,-0.45,748.7,2864920,SELL OPEN=HIGH,10/04/2024 13:48:44
2,3,HEROMOTOCO,Hero Motocorp Limited,500182,-0.48,4500.0,263427,SELL OPEN=HIGH,10/04/2024 13:48:44
3,4,LT,Larsen & Toubro Limited,500510,-0.5,3766.25,1076742,SELL OPEN=HIGH,10/04/2024 13:48:44
8,9,HDFCBANK,Hdfc Bank Limited,500180,-0.75,1536.9,7762468,SELL OPEN=HIGH,10/04/2024 13:48:44
6,7,TATACOMM,Tata Communications Limited,500483,-1.74,1977.7,256353,SELL OPEN=HIGH,10/04/2024 13:48:44
55,56,EXCEL,Excel Realty N Infra Limited,533090,0.0,0.5,3397182,Day Short Trade,10/04/2024 13:51:25
8,9,LIQUID1,Kotak Nifty 1D Rate Liquid ETF,78459,0.0,999.99,2950,Day Short Trade,10/04/2024 13:51:25
9,10,LIQUIDBEES,Nippon India ETF Liquid BeES,590096,0.0,999.99,1518325,Day Short Trade,10/04/2024 13:51:25
53,54,GODHA,Godha Cabcon and Insulation Ltd,535079,0.0,0.75,2836692,Day Short Trade,10/04/2024 13:51:25
5,6,SANDESH,The Sandesh Limited,526725,-0.27,1275.05,981,Day Short Trade,10/04/2024 13:51:25
