,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,BRITANNIA,Britannia Industries Limited,500825,4.44,4565.0,1545866,BULLISH FOR NEXT DAY,02/02/2023 15:07:16
6,7,INFOBEAN,InfoBeans Technologies Ltd,532560,8.5,527.0,32947,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
4,5,CYIENT,Cyient Limited,532175,3.47,891.05,147144,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
5,6,ALICON,Alicon Castalloy Limited,531147,1.99,887.15,5616,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
10,11,JAYAGROGN,Jayant Agro Organics Limited,524330,1.99,182.0,12727,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
8,9,LXCHEM,Laxmi Organic Industries Ltd,543277,1.79,276.05,303575,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
3,4,HCLTECH,Hcl Technologies Limited,532281,1.71,1151.45,2453231,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
7,8,WIPRO,Wipro Limited,507685,1.54,408.6,4396789,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
2,3,BALKRISIND,Balkrishna Industries Limited,502355,1.29,2278.85,90044,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
13,14,AXITA,Axita Cotton Ltd,542285,1.01,59.95,623934,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
0,1,GILLETTE,Gillette India Limited,507815,0.2,4888.0,3940,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
12,13,ONGC,Oil & Natural Gas Corporation Limited,500312,-0.55,143.45,10295425,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
11,12,NTPC,Ntpc Limited,532555,-1.85,166.85,16801476,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
1,2,EICHERMOT,Eicher Motors Limited,505200,-2.67,3215.0,527742,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
9,10,JSWENERGY,Jsw Energy Limited,533148,-3.51,226.95,603724,Intraday Buying seen in the past 15 minutes,02/02/2023 15:08:12
11,12,WELSPUNIND,Welspun India Limited,514162,8.31,69.7,5826908,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
2,3,CLEAN,Clean Science & Technology Ltd,543318,7.82,1484.0,179135,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
6,7,KPITTECH,KPIT Technologies Ltd,542651,6.8,793.1,6265804,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
5,6,BBTC,Bombay Burmah Trading Corporation Limited,501425,6.72,936.0,345421,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
0,1,CERA,Cera Sanitaryware Limited,532443,6.12,5670.0,30168,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
10,11,IDFC,Idfc Limited,532659,5.39,88.9,49698157,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
8,9,NATCOPHARM,Natco Pharma Limited,524816,-5.05,502.5,472837,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
7,8,UPL,Upl Limited,512070,-6.35,695.05,6898896,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
4,5,WHIRLPOOL,Whirlpool Of India Limited,500238,-6.36,1259.05,465108,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
9,10,BSOFT,Birlasoft Ltd,532400,-8.02,272.25,9030158,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
3,4,TCIEXP,Tci Express Limited,540212,-8.89,1454.3,232242,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
1,2,ADANIENT,Adani Enterprises Limited,512599,-23.74,1628.35,30794340,Volume Shockers (stocks with rising volumes),02/02/2023 15:09:14
5,6,STERTOOLS,Sterling Tools Limited,530759,10.4,371.4,739162,Short term breakouts,02/02/2023 15:10:06
9,10,JINDALSAW,Jindal Saw Limited,500378,7.37,133.35,7185281,Short term breakouts,02/02/2023 15:10:06
3,4,KPITTECH,KPIT Technologies Ltd,542651,6.82,793.25,6276644,Short term breakouts,02/02/2023 15:10:06
2,3,MOLDTKPAC,Mold-tek Packaging Limited,533080,6.28,1094.0,233849,Short term breakouts,02/02/2023 15:10:06
11,12,MANUGRAPH,Manugraph India Limited,505324,6.21,17.95,94405,Short term breakouts,02/02/2023 15:10:06
8,9,SKMEGGPROD,Skm Egg Products Export (india) Limited,532143,4.98,162.35,229523,Short term breakouts,02/02/2023 15:10:06
4,5,ITC,Itc Limited,500875,4.86,378.95,51988200,Short term breakouts,02/02/2023 15:10:06
6,7,PNCINFRA,Pnc Infratech Limited,539150,4.67,350.0,1624588,Short term breakouts,02/02/2023 15:10:06
7,8,IRISDOREME,Iris Clothings Ltd,535123,4.36,309.0,17852,Short term breakouts,02/02/2023 15:10:06
1,2,ANUP,The Anup Engineering Ltd,542460,4.33,1133.3,90934,Short term breakouts,02/02/2023 15:10:06
0,1,PERSISTENT,Persistent Systems Limited,533179,3.47,4847.05,581240,Short term breakouts,02/02/2023 15:10:06
10,11,RAJRILTD,Raj Rayon Industries Ltd,530699,1.99,56.35,2071,Short term breakouts,02/02/2023 15:10:06
0,1,PERSISTENT,Persistent Systems Limited,533179,3.43,4844.9,594253,Potential breakouts,02/02/2023 15:22:36
4,5,TEGA,Tega Industries Ltd,543413,3.33,637.0,114650,Potential breakouts,02/02/2023 15:22:36
5,6,GOLDIAM,Goldiam International Limited,526729,2.55,171.2,820110,Potential breakouts,02/02/2023 15:22:36
2,3,HINDUNILVR,Hindustan Unilever Limited,500696,2.36,2635.1,1807774,Potential breakouts,02/02/2023 15:22:36
1,2,COFORGE,Coforge (Niit Tech),532541,1.86,4433.85,608145,Potential breakouts,02/02/2023 15:22:36
3,4,EBBETF0431,Bharat Bond ETF - April 2031,543216,0.06,1104.25,20007,Potential breakouts,02/02/2023 15:22:36
24,25,CANFINHOME,Can Fin Homes Limited,511196,5.39,571.0,1436141,PERFECT SELL (SHORT),02/02/2023 15:23:25
41,42,IDFC,Idfc Limited,532659,5.33,88.85,50807314,PERFECT SELL (SHORT),02/02/2023 15:23:25
36,37,RBLBANK,Rbl Bank Limited,540065,4.65,155.3,13630197,PERFECT SELL (SHORT),02/02/2023 15:23:25
