,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
14,15,AXISBANK,Axis Bank Limited,532215,0.91,1085.8,6791480,SELL OPEN=HIGH,09/04/2024 12:07:11
4,5,NAVINFLUOR,Navin Fluorine International Limited,532504,0.68,3117.6,100213,SELL OPEN=HIGH,09/04/2024 12:07:11
0,1,POLYCAB,Polycab India Ltd,542652,0.5,5308.0,125534,SELL OPEN=HIGH,09/04/2024 12:07:11
19,20,CROMPTON,Crompton Greaves Consumer Electricals Limited,539876,0.36,291.25,1427768,SELL OPEN=HIGH,09/04/2024 12:07:11
12,13,BHARTIARTL,Bharti Airtel Limited,532454,0.22,1207.3,1524209,SELL OPEN=HIGH,09/04/2024 12:07:11
7,8,SRF,Srf Limited,503806,0.17,2611.65,106593,SELL OPEN=HIGH,09/04/2024 12:07:11
11,12,HDFCBANK,Hdfc Bank Limited,500180,0.1,1548.15,3553009,SELL OPEN=HIGH,09/04/2024 12:07:11
10,11,INDUSINDBK,Indusind Bank Limited,532187,-0.02,1568.05,626573,SELL OPEN=HIGH,09/04/2024 12:07:11
17,18,APOLLOTYRE,Apollo Tyres Limited,500877,-0.06,469.6,565836,SELL OPEN=HIGH,09/04/2024 12:07:11
3,4,TRENT,Trent Limited,500251,-0.11,3927.6,158098,SELL OPEN=HIGH,09/04/2024 12:07:11
9,10,TVSMOTOR,Tvs Motor Company Limited,532343,-0.15,2129.85,219658,SELL OPEN=HIGH,09/04/2024 12:07:11
1,2,BRITANNIA,Britannia Industries Limited,500825,-0.28,4813.25,65388,SELL OPEN=HIGH,09/04/2024 12:07:11
2,3,EICHERMOT,Eicher Motors Limited,505200,-0.39,4189.2,487554,SELL OPEN=HIGH,09/04/2024 12:07:11
16,17,BPCL,Bharat Petroleum Corporation Limited,500547,-0.4,589.6,2277261,SELL OPEN=HIGH,09/04/2024 12:07:11
8,9,TORNTPHARM,Torrent Pharmaceuticals Limited,500420,-0.48,2584.8,35389,SELL OPEN=HIGH,09/04/2024 12:07:11
5,6,ESCORTS,Escorts Limited,500495,-0.55,3055.3,93494,SELL OPEN=HIGH,09/04/2024 12:07:11
13,14,TATACONSUM,TATA Consumer Products Ltd,500800,-0.76,1128.7,310696,SELL OPEN=HIGH,09/04/2024 12:07:11
15,16,INDHOTEL,The Indian Hotels Company Limited,500850,-1.08,598.55,774412,SELL OPEN=HIGH,09/04/2024 12:07:11
20,21,INDIACEM,The India Cements Limited,530005,-1.13,228.1,1045774,SELL OPEN=HIGH,09/04/2024 12:07:11
18,19,LAURUSLABS,Laurus Labs Limited,540222,-1.39,456.0,2031185,SELL OPEN=HIGH,09/04/2024 12:07:11
6,7,COLPAL,Colgate Palmolive (india) Limited,500830,-1.48,2656.95,212096,SELL OPEN=HIGH,09/04/2024 12:07:11
0,1,COALINDIA,Coal India Limited,533278,-1.39,441.2,3827213,FULLY BEARISH WITH SELLING SEEN IN LAST 15MIN,09/04/2024 12:07:28
69,70,CREATIVEYE,Creative Eye Limited,532392,0.0,4.2,3152,Day Short Trade,09/04/2024 12:08:37
11,12,HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,543973,0.0,999.99,525,Day Short Trade,09/04/2024 12:08:37
12,13,LIQUIDSBI,SBI Nifty 1D Rate ETF,544010,0.0,999.99,6429,Day Short Trade,09/04/2024 12:08:37
2,3,OFSS,Oracle Financial Services Software Limited,532466,-0.28,8538.85,103157,Day Short Trade,09/04/2024 12:08:37
7,8,HINDUNILVR,Hindustan Unilever Limited,500696,-0.3,2262.25,555003,Day Short Trade,09/04/2024 12:08:37
41,42,KOTHARIPET,Kothari Petrochemicals Limited,532096,-0.41,133.35,27433,Day Short Trade,09/04/2024 12:08:37
57,58,SIMBHALS,Simbhaoli Sugars Limited,539742,-0.52,28.55,38654,Day Short Trade,09/04/2024 12:08:37
58,59,HTMEDIA,Ht Media Limited,532662,-0.54,27.55,84875,Day Short Trade,09/04/2024 12:08:37
3,4,LTTS,L&t Technology Services Limited,540115,-0.55,5670.0,58486,Day Short Trade,09/04/2024 12:08:37
44,45,BLISSGVS,Bliss Gvs Pharma Limited,506197,-0.6,115.7,101434,Day Short Trade,09/04/2024 12:08:37
29,30,HNDFDS,Hindustan Foods Ltd,519126,-0.6,520.05,16341,Day Short Trade,09/04/2024 12:08:37
39,40,L&TFH,L&t Finance Holdings Limited,533519,-0.62,167.8,1489574,Day Short Trade,09/04/2024 12:08:37
