,sr,nsecode,name,bsecode,per_chg,close,volume,ScreenerName,TimeOfDay
0,1,REVATHI,Revathi Equipment Limited,505368,9.43,1275.0,35062,Intraday Buying seen in the past 15 minutes,20/02/2023 14:19:09
3,4,IZMO,Izmo Limited,532341,9.25,97.4,806643,Intraday Buying seen in the past 15 minutes,20/02/2023 14:19:09
2,3,INDIANHUME,Indian Hume Pipe Company Limited,504741,1.61,144.9,25124,Intraday Buying seen in the past 15 minutes,20/02/2023 14:19:09
1,2,ZEEL,Zee Entertainment Enterprises Limited,505537,0.19,215.65,1491524,Intraday Buying seen in the past 15 minutes,20/02/2023 14:19:09
3,4,PENIND,Pennar Industries Limited,513228,7.07,78.7,4648910,BUY open equals to Low,20/02/2023 14:40:17
2,3,MOTHERSON,Motherson Sumi Systems Limited,517334,2.7,81.85,27265111,BUY open equals to Low,20/02/2023 14:40:17
4,5,MARKSANS,Marksans Pharma Limited,524404,2.11,70.25,2631039,BUY open equals to Low,20/02/2023 14:40:17
1,2,ZENSARTECH,Zensar Technologies Limited,504067,2.1,272.5,2301564,BUY open equals to Low,20/02/2023 14:40:17
0,1,TECHM,Tech Mahindra Limited,532755,1.2,1142.8,3992019,BUY open equals to Low,20/02/2023 14:40:17
1,2,PERSISTENT,Persistent Systems Limited,533179,3.16,5065.55,594802,Intraday 9:30 am Buy FnO stock scanner,20/02/2023 14:41:09
0,1,SHREECEM,Shree Cements Limited,500387,2.88,26500.05,159187,Intraday 9:30 am Buy FnO stock scanner,20/02/2023 14:41:09
2,3,CANFINHOME,Can Fin Homes Limited,511196,2.03,590.6,555889,Intraday 9:30 am Buy FnO stock scanner,20/02/2023 14:41:09
0,1,ULTRACEMCO,Ultratech Cement Limited,532538,1.48,7406.0,627199,Day low = High,20/02/2023 14:41:58
1,2,BAJAJ-AUTO,Bajaj Auto Limited,532977,0.53,3915.0,143030,Day low = High,20/02/2023 14:41:58
0,1,COFORGE,Coforge (Niit Tech),532541,2.09,4292.0,419355,JAVEED HUSSAIN INTRADAY BUY,20/02/2023 14:42:47
2,3,BALRAMCHIN,Balrampur Chini Mills Limited,500038,1.78,380.05,754140,JAVEED HUSSAIN INTRADAY BUY,20/02/2023 14:42:47
1,2,TATAMOTORS,Tata Motors Limited,500570,0.93,444.0,7906236,JAVEED HUSSAIN INTRADAY BUY,20/02/2023 14:42:47
